#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,Stopped,End of File
6576,04-23-2024 08:10:50,9.69,75.35,5.55,,,
6577,04-23-2024 08:20:50,10.10,72.89,5.47,,,
6578,04-23-2024 08:30:50,10.08,72.04,5.28,,,
6579,04-23-2024 08:40:50,10.22,73.90,5.78,,,
6580,04-23-2024 08:50:50,10.45,74.72,6.17,,,
6581,04-23-2024 09:00:50,11.47,71.07,6.43,,,
6582,04-23-2024 09:10:50,13.58,65.07,7.15,,,
6583,04-23-2024 09:20:50,15.16,60.74,7.65,,,
6584,04-23-2024 09:30:50,16.69,51.04,6.53,,,
6585,04-23-2024 09:40:50,18.18,57.23,9.60,,,
6586,04-23-2024 09:50:50,18.93,53.19,9.21,,,
6587,04-23-2024 10:00:50,19.72,50.41,9.14,,,
6588,04-23-2024 10:10:50,19.83,48.30,8.61,,,
6589,04-23-2024 10:20:50,20.91,46.18,8.93,,,
6590,04-23-2024 10:30:50,22.12,40.67,8.15,,,
6591,04-23-2024 10:40:50,22.62,37.65,7.46,,,
6592,04-23-2024 10:50:50,22.94,43.37,9.84,,,
6593,04-23-2024 11:00:50,23.18,44.10,10.31,,,
6594,04-23-2024 11:10:50,22.16,41.87,8.61,,,
6595,04-23-2024 11:20:50,21.82,47.57,10.21,,,
6596,04-23-2024 11:30:50,22.25,43.79,9.36,,,
6597,04-23-2024 11:40:50,22.18,42.90,8.99,,,
6598,04-23-2024 11:50:50,21.04,45.39,8.80,,,
6599,04-23-2024 12:00:50,20.86,40.93,7.11,,,
6600,04-23-2024 12:10:50,20.19,41.64,6.76,,,
6601,04-23-2024 12:20:50,20.51,45.93,8.49,,,
6602,04-23-2024 12:30:50,20.55,45.73,8.46,,,
6603,04-23-2024 12:40:50,19.83,45.34,7.68,,,
6604,04-23-2024 12:50:50,19.45,45.78,7.48,,,
6605,04-23-2024 13:00:50,18.85,45.79,6.93,,,
6606,04-23-2024 13:10:50,18.77,51.47,8.57,,,
6607,04-23-2024 13:20:50,19.27,46.01,7.38,,,
6608,04-23-2024 13:30:50,19.66,48.61,8.55,,,
6609,04-23-2024 13:40:50,19.68,47.44,8.21,,,
6610,04-23-2024 13:50:50,20.12,48.70,9.00,,,
6611,04-23-2024 14:00:50,19.57,46.47,7.80,,,
6612,04-23-2024 14:10:50,19.28,49.72,8.53,,,
6613,04-23-2024 14:20:50,19.67,49.77,8.90,,,
6614,04-23-2024 14:30:50,19.09,46.61,7.41,,,
6615,04-23-2024 14:40:50,17.74,53.15,8.09,,,
6616,04-23-2024 14:50:50,17.40,53.13,7.78,,,
6617,04-23-2024 15:00:50,17.63,53.36,8.05,,,
6618,04-23-2024 15:10:50,19.22,45.62,7.21,,,
6619,04-23-2024 15:20:50,20.74,45.98,8.71,,,
6620,04-23-2024 15:30:50,20.95,44.16,8.31,,,
6621,04-23-2024 15:40:50,22.02,46.89,10.17,,,
6622,04-23-2024 15:50:50,24.17,36.79,8.50,,,
6623,04-23-2024 16:00:50,24.53,31.33,6.46,,,
6624,04-23-2024 16:10:50,25.42,33.65,8.28,,,
6625,04-23-2024 16:20:50,23.55,33.68,6.66,,,
6626,04-23-2024 16:30:50,23.66,33.47,6.66,,,
6627,04-23-2024 16:40:50,23.96,37.81,8.71,,,
6628,04-23-2024 16:50:50,23.05,35.42,6.95,,,
6629,04-23-2024 17:00:50,20.61,38.42,5.97,,,
6630,04-23-2024 17:10:50,19.03,39.62,5.01,,,
6631,04-23-2024 17:20:50,18.99,38.74,4.64,,,
6632,04-23-2024 17:30:50,19.46,36.42,4.18,,,
6633,04-23-2024 17:40:50,18.94,38.95,4.67,,,
6634,04-23-2024 17:50:50,17.81,38.70,3.58,,,
6635,04-23-2024 18:00:50,17.01,48.45,6.07,,,
6636,04-23-2024 18:10:50,16.16,46.08,4.57,,,
6637,04-23-2024 18:20:50,15.21,45.99,3.67,,,
6638,04-23-2024 18:30:50,14.28,49.29,3.81,,,
6639,04-23-2024 18:40:50,13.86,48.45,3.19,,,
6640,04-23-2024 18:50:50,13.40,56.52,4.95,,,
6641,04-23-2024 19:00:50,12.97,57.49,4.79,,,
6642,04-23-2024 19:10:50,12.82,52.10,3.25,,,
6643,04-23-2024 19:20:50,12.79,55.80,4.20,,,
6644,04-23-2024 19:30:50,12.37,58.56,4.49,,,
6645,04-23-2024 19:40:50,11.93,59.16,4.23,,,
6646,04-23-2024 19:50:50,11.41,59.58,3.83,,,
6647,04-23-2024 20:00:50,11.00,61.55,3.91,,,
6648,04-23-2024 20:10:50,10.43,63.04,3.71,,,
6649,04-23-2024 20:20:50,10.22,63.47,3.60,,,
6650,04-23-2024 20:30:50,9.90,65.09,3.66,,,
6651,04-23-2024 20:40:50,9.64,64.92,3.37,,,
6652,04-23-2024 20:50:50,9.48,65.44,3.34,,,
6653,04-23-2024 21:00:50,9.45,64.69,3.14,,,
6654,04-23-2024 21:10:50,9.45,64.85,3.17,,,
6655,04-23-2024 21:20:50,9.42,65.82,3.36,,,
6656,04-23-2024 21:30:50,9.33,65.81,3.27,,,
6657,04-23-2024 21:40:50,9.07,65.68,3.00,,,
6658,04-23-2024 21:50:50,8.90,66.46,3.00,,,
6659,04-23-2024 22:00:50,9.07,67.86,3.46,,,
6660,04-23-2024 22:10:50,9.55,64.52,3.20,,,
6661,04-23-2024 22:20:50,9.69,65.68,3.59,,,
6662,04-23-2024 22:30:50,9.59,66.11,3.58,,,
6663,04-23-2024 22:40:50,9.44,67.73,3.78,,,
6664,04-23-2024 22:50:50,9.36,68.19,3.80,,,
6665,04-23-2024 23:00:50,9.07,69.85,3.87,,,
6666,04-23-2024 23:10:50,8.96,70.82,3.96,,,
6667,04-23-2024 23:20:50,8.94,73.55,4.48,,,
6668,04-23-2024 23:30:50,8.98,75.30,4.86,,,
6669,04-23-2024 23:40:50,9.05,74.42,4.75,,,
6670,04-23-2024 23:50:50,9.20,73.81,4.78,,,
6671,04-24-2024 00:00:50,9.26,75.03,5.08,,,
6672,04-24-2024 00:10:50,9.34,75.26,5.19,,,
6673,04-24-2024 00:20:50,9.59,69.40,4.27,,,
6674,04-24-2024 00:30:50,9.97,63.64,3.41,,,
6675,04-24-2024 00:40:50,10.08,65.31,3.88,,,
6676,04-24-2024 00:50:50,10.18,67.60,4.46,,,
6677,04-24-2024 01:00:50,10.51,68.18,4.90,,,
6678,04-24-2024 01:10:50,10.73,68.18,5.12,,,
6679,04-24-2024 01:20:50,10.64,70.65,5.54,,,
6680,04-24-2024 01:30:50,10.40,72.44,5.67,,,
6681,04-24-2024 01:40:50,10.48,72.19,5.69,,,
6682,04-24-2024 01:50:50,10.34,75.33,6.17,,,
6683,04-24-2024 02:00:50,10.13,79.06,6.68,,,
6684,04-24-2024 02:10:50,9.98,80.39,6.77,,,
6685,04-24-2024 02:20:50,9.84,81.21,6.79,,,
6686,04-24-2024 02:30:50,9.84,80.99,6.75,,,
6687,04-24-2024 02:40:50,9.91,80.57,6.73,,,
6688,04-24-2024 02:50:50,10.13,79.55,6.77,,,
6689,04-24-2024 03:00:50,10.34,78.96,6.86,,,
6690,04-24-2024 03:10:50,10.44,77.56,6.70,,,
6691,04-24-2024 03:20:50,10.46,77.85,6.78,,,
6692,04-24-2024 03:30:50,10.46,74.91,6.22,,,
6693,04-24-2024 03:40:50,10.45,76.86,6.58,,,
6694,04-24-2024 03:50:50,10.38,75.62,6.27,,,
6695,04-24-2024 04:00:50,10.27,77.38,6.50,,,
6696,04-24-2024 04:10:50,10.11,77.68,6.40,,,
6697,04-24-2024 04:20:50,9.98,76.95,6.14,,,
6698,04-24-2024 04:30:50,10.00,75.04,5.79,,,
6699,04-24-2024 04:40:50,10.07,74.10,5.68,,,
6700,04-24-2024 04:50:50,9.96,74.05,5.56,,,
6701,04-24-2024 05:00:50,10.07,73.28,5.52,,,
6702,04-24-2024 05:10:50,9.86,75.93,5.83,,,
6703,04-24-2024 05:20:50,9.76,75.25,5.60,,,
6704,04-24-2024 05:30:50,9.81,78.90,6.33,,,
6705,04-24-2024 05:40:50,9.68,79.68,6.35,,,
6706,04-24-2024 05:50:50,9.66,81.38,6.64,,,
6707,04-24-2024 06:00:50,9.56,83.14,6.85,,,
6708,04-24-2024 06:10:50,9.26,85.98,7.05,,,
6709,04-24-2024 06:20:50,8.94,87.09,6.92,,,
6710,04-24-2024 06:30:50,8.81,88.76,7.07,,,
6711,04-24-2024 06:40:50,8.75,88.52,6.97,,,
6712,04-24-2024 06:50:50,8.72,89.26,7.06,,,
6713,04-24-2024 07:00:50,8.66,89.86,7.10,,,
6714,04-24-2024 07:10:50,8.62,90.36,7.14,,,
6715,04-24-2024 07:20:50,8.53,89.96,6.99,,,
6716,04-24-2024 07:30:50,8.45,89.96,6.91,,,
6717,04-24-2024 07:40:50,8.45,90.06,6.92,,,
6718,04-24-2024 07:50:50,8.52,88.82,6.79,,,
6719,04-24-2024 08:00:50,8.55,90.18,7.04,,,
6720,04-24-2024 08:10:50,8.58,89.68,6.99,,,
6721,04-24-2024 08:20:50,8.64,90.47,7.18,,,
6722,04-24-2024 08:30:50,8.76,89.15,7.08,,,
6723,04-24-2024 08:40:50,8.92,91.21,7.57,,,
6724,04-24-2024 08:50:50,8.85,90.21,7.34,,,
6725,04-24-2024 09:00:50,8.91,90.64,7.47,,,
6726,04-24-2024 09:10:50,8.86,90.64,7.42,,,
6727,04-24-2024 09:20:50,8.76,89.97,7.21,,,
6728,04-24-2024 09:30:50,8.81,89.75,7.23,,,
6729,04-24-2024 09:40:50,8.93,89.83,7.36,,,
6730,04-24-2024 09:50:50,8.97,89.85,7.41,,,
6731,04-24-2024 10:00:50,9.26,87.89,7.37,,,
6732,04-24-2024 10:10:50,9.38,88.42,7.58,,,
6733,04-24-2024 10:20:50,9.68,85.92,7.45,,,
6734,04-24-2024 10:30:50,9.52,85.02,7.14,,,
6735,04-24-2024 10:40:50,9.72,83.05,7.00,,,
6736,04-24-2024 10:50:50,9.78,81.45,6.77,,,
6737,04-24-2024 11:00:50,9.59,84.77,7.16,,,
6738,04-24-2024 11:10:50,9.79,85.01,7.40,,,
6739,04-24-2024 11:20:50,10.10,80.36,6.88,,,
6740,04-24-2024 11:30:50,10.21,82.83,7.43,,,
6741,04-24-2024 11:40:50,9.89,84.25,7.36,,,
6742,04-24-2024 11:50:50,9.95,84.20,7.42,,,
6743,04-24-2024 12:00:50,9.95,84.69,7.50,,,
6744,04-24-2024 12:10:50,9.77,84.15,7.23,,,
6745,04-24-2024 12:20:50,9.61,85.05,7.23,,,
6746,04-24-2024 12:30:50,9.82,86.36,7.66,,,
6747,04-24-2024 12:40:50,10.01,86.36,7.85,,,
6748,04-24-2024 12:50:50,10.01,85.52,7.71,,,
6749,04-24-2024 13:00:50,10.18,86.27,8.00,,,
6750,04-24-2024 13:10:50,9.98,85.41,7.66,,,
6751,04-24-2024 13:20:50,10.07,87.23,8.05,,,
6752,04-24-2024 13:30:50,10.50,86.62,8.37,,,
6753,04-24-2024 13:40:50,10.80,84.98,8.38,,,
6754,04-24-2024 13:50:50,10.62,85.48,8.29,,,
6755,04-24-2024 14:00:50,10.41,86.45,8.26,,,
6756,04-24-2024 14:10:50,9.94,86.70,7.84,,,
6757,04-24-2024 14:20:50,10.16,87.34,8.17,,,
6758,04-24-2024 14:30:50,10.13,87.83,8.22,,,
6759,04-24-2024 14:40:50,10.20,85.95,7.96,,,
6760,04-24-2024 14:50:50,10.26,87.44,8.28,,,
6761,04-24-2024 15:00:50,10.51,85.28,8.15,,,
6762,04-24-2024 15:10:50,10.73,85.55,8.42,,,
6763,04-24-2024 15:20:50,11.09,84.87,8.65,,,
6764,04-24-2024 15:30:50,11.48,85.47,9.14,,,
6765,04-24-2024 15:40:50,11.34,84.00,8.75,,,
6766,04-24-2024 15:50:50,11.18,83.23,8.46,,,
6767,04-24-2024 16:00:50,11.33,84.42,8.81,,,
6768,04-24-2024 16:10:50,11.64,83.80,9.01,,,
6769,04-24-2024 16:20:50,11.93,81.96,8.96,,,
6770,04-24-2024 16:30:50,12.62,80.72,9.41,,,
6771,04-24-2024 16:40:50,12.33,78.84,8.78,,,
6772,04-24-2024 16:50:50,12.05,80.67,8.84,,,
6773,04-24-2024 17:00:50,12.34,80.45,9.09,,,
6774,04-24-2024 17:10:50,12.99,76.26,8.92,,,
6775,04-24-2024 17:20:50,12.70,76.01,8.59,,,
6776,04-24-2024 17:30:50,12.07,79.14,8.58,,,
6777,04-24-2024 17:40:50,11.93,79.08,8.43,,,
6778,04-24-2024 17:50:50,11.88,78.22,8.22,,,
6779,04-24-2024 18:00:50,11.92,78.52,8.32,,,
6780,04-24-2024 18:10:50,11.67,78.19,8.01,,,
6781,04-24-2024 18:20:50,11.34,78.19,7.70,,,
6782,04-24-2024 18:30:50,11.31,79.22,7.86,,,
6783,04-24-2024 18:40:50,11.04,78.25,7.41,,,
6784,04-24-2024 18:50:50,10.72,80.08,7.44,,,
6785,04-24-2024 19:00:50,10.52,80.80,7.37,,,
6786,04-24-2024 19:10:50,10.41,81.14,7.33,,,
6787,04-24-2024 19:20:50,10.23,82.47,7.39,,,
6788,04-24-2024 19:30:50,10.09,82.34,7.23,,,
6789,04-24-2024 19:40:50,9.93,82.65,7.13,,,
6790,04-24-2024 19:50:50,9.75,83.12,7.03,,,
6791,04-24-2024 20:00:50,9.59,83.57,6.95,,,
6792,04-24-2024 20:10:50,9.40,83.65,6.79,,,
6793,04-24-2024 20:20:50,9.27,83.34,6.61,,,
6794,04-24-2024 20:30:50,9.16,83.22,6.47,,,
6795,04-24-2024 20:40:50,9.04,82.94,6.30,,,
6796,04-24-2024 20:50:50,8.88,83.24,6.20,,,
6797,04-24-2024 21:00:50,8.80,83.46,6.16,,,
6798,04-24-2024 21:10:50,8.75,84.15,6.23,,,
6799,04-24-2024 21:20:50,8.70,84.31,6.20,,,
6800,04-24-2024 21:30:50,8.76,83.94,6.20,,,
6801,04-24-2024 21:40:50,8.72,84.13,6.20,,,
6802,04-24-2024 21:50:50,8.70,83.46,6.06,,,
6803,04-24-2024 22:00:50,8.67,82.80,5.92,,,
6804,04-24-2024 22:10:50,8.58,82.89,5.84,,,
6805,04-24-2024 22:20:50,8.46,82.97,5.74,,,
6806,04-24-2024 22:30:50,8.42,83.45,5.78,,,
6807,04-24-2024 22:40:50,8.45,84.43,5.98,,,
6808,04-24-2024 22:50:50,8.34,85.65,6.09,,,
6809,04-24-2024 23:00:50,8.37,85.79,6.14,,,
6810,04-24-2024 23:10:50,8.28,86.49,6.16,,,
6811,04-24-2024 23:20:50,8.30,87.34,6.33,,,
6812,04-24-2024 23:30:50,8.42,85.99,6.22,,,
6813,04-24-2024 23:40:50,8.31,86.10,6.13,,,
6814,04-24-2024 23:50:50,8.27,86.52,6.16,,,
6815,04-25-2024 00:00:50,8.19,87.25,6.21,,,
6816,04-25-2024 00:10:50,8.07,88.54,6.30,,,
6817,04-25-2024 00:20:50,7.89,88.70,6.15,,,
6818,04-25-2024 00:30:50,7.61,88.53,5.85,,,
6819,04-25-2024 00:40:50,7.28,89.08,5.61,,,
6820,04-25-2024 00:50:50,7.22,89.66,5.64,,,
6821,04-25-2024 01:00:50,7.48,89.25,5.84,,,
6822,04-25-2024 01:10:50,7.76,88.30,5.96,,,
6823,04-25-2024 01:20:50,7.85,88.23,6.03,,,
6824,04-25-2024 01:30:50,8.00,86.92,5.96,,,
6825,04-25-2024 01:40:50,8.06,86.59,5.97,,,
6826,04-25-2024 01:50:50,8.16,85.90,5.95,,,
6827,04-25-2024 02:00:50,8.17,86.42,6.05,,,
6828,04-25-2024 02:10:50,8.11,86.58,6.01,,,
6829,04-25-2024 02:20:50,8.20,85.61,5.94,,,
6830,04-25-2024 02:30:50,8.24,85.24,5.92,,,
6831,04-25-2024 02:40:50,8.23,85.30,5.92,,,
6832,04-25-2024 02:50:50,8.19,85.49,5.91,,,
6833,04-25-2024 03:00:50,8.14,86.16,5.97,,,
6834,04-25-2024 03:10:50,7.98,87.40,6.02,,,
6835,04-25-2024 03:20:50,7.82,88.95,6.12,,,
6836,04-25-2024 03:30:50,7.65,90.08,6.14,,,
6837,04-25-2024 03:40:50,7.57,90.62,6.14,,,
6838,04-25-2024 03:50:50,7.49,91.51,6.21,,,
6839,04-25-2024 04:00:50,7.43,91.95,6.21,,,
6840,04-25-2024 04:10:50,7.37,92.20,6.19,,,
6841,04-25-2024 04:20:50,7.31,92.46,6.18,,,
6842,04-25-2024 04:30:50,7.32,92.81,6.24,,,
6843,04-25-2024 04:40:50,7.28,92.86,6.21,,,
6844,04-25-2024 04:50:50,7.23,93.14,6.20,,,
6845,04-25-2024 05:00:50,7.19,93.33,6.20,,,
6846,04-25-2024 05:10:50,7.25,93.50,6.28,,,
6847,04-25-2024 05:20:50,7.28,93.61,6.32,,,
6848,04-25-2024 05:30:50,7.28,93.58,6.32,,,
6849,04-25-2024 05:40:50,7.28,93.60,6.32,,,
6850,04-25-2024 05:50:50,7.27,93.69,6.33,,,
6851,04-25-2024 06:00:50,7.28,93.76,6.35,,,
6852,04-25-2024 06:10:50,7.28,93.89,6.37,,,
6853,04-25-2024 06:20:50,7.30,93.88,6.39,,,
6854,04-25-2024 06:30:50,7.35,93.82,6.43,,,
6855,04-25-2024 06:40:50,7.38,93.77,6.45,,,
6856,04-25-2024 06:50:50,7.42,93.92,6.51,,,
6857,04-25-2024 07:00:50,7.42,93.81,6.49,,,
6858,04-25-2024 07:10:50,7.38,93.82,6.45,,,
6859,04-25-2024 07:20:50,7.50,93.90,6.59,,,
6860,04-25-2024 07:30:50,7.56,93.74,6.62,,,
6861,04-25-2024 07:40:50,7.63,93.59,6.67,,,
6862,04-25-2024 07:50:50,7.69,93.62,6.73,,,
6863,04-25-2024 08:00:50,7.84,93.58,6.87,,,
6864,04-25-2024 08:10:50,7.94,93.79,7.01,,,
6865,04-25-2024 08:20:50,7.86,93.47,6.88,,,
6866,04-25-2024 08:30:50,7.79,93.37,6.80,,,
6867,04-25-2024 08:40:50,7.71,93.65,6.76,,,
6868,04-25-2024 08:50:50,7.70,93.82,6.77,,,
6869,04-25-2024 09:00:50,7.76,93.91,6.85,,,
6870,04-25-2024 09:10:50,7.88,94.05,6.99,,,
6871,04-25-2024 09:20:50,8.09,94.31,7.24,,,
6872,04-25-2024 09:30:50,8.21,94.18,7.34,,,
6873,04-25-2024 09:40:50,8.38,94.18,7.51,,,
6874,04-25-2024 09:50:50,8.49,94.20,7.62,,,
6875,04-25-2024 10:00:50,8.45,93.77,7.51,,,
6876,04-25-2024 10:10:50,8.46,93.96,7.55,,,
6877,04-25-2024 10:20:50,8.64,94.17,7.77,,,
6878,04-25-2024 10:30:50,8.79,93.68,7.84,,,
6879,04-25-2024 10:40:50,8.89,93.45,7.90,,,
6880,04-25-2024 10:50:50,8.79,93.46,7.80,,,
6881,04-25-2024 11:00:50,8.90,93.40,7.90,,,
6882,04-25-2024 11:10:50,8.75,93.43,7.76,,,
6883,04-25-2024 11:20:50,8.78,93.66,7.82,,,
6884,04-25-2024 11:30:50,8.45,93.24,7.43,,,
6885,04-25-2024 11:40:50,8.38,93.65,7.43,,,
6886,04-25-2024 11:50:50,8.48,94.03,7.58,,,
6887,04-25-2024 12:00:50,8.45,93.63,7.49,,,
6888,04-25-2024 12:10:50,8.66,94.05,7.77,,,
6889,04-25-2024 12:20:50,8.85,94.38,8.00,,,
6890,04-25-2024 12:30:50,9.04,94.27,8.18,,,
6891,04-25-2024 12:40:50,9.08,93.83,8.15,,,
6892,04-25-2024 12:50:50,9.51,94.39,8.66,,,
6893,04-25-2024 13:00:50,9.48,93.28,8.46,,,
6894,04-25-2024 13:10:50,9.56,94.19,8.69,,,
6895,04-25-2024 13:20:50,10.18,94.62,9.36,,,
6896,04-25-2024 13:30:50,10.11,93.43,9.11,,,
6897,04-25-2024 13:40:50,10.25,92.75,9.14,,,
6898,04-25-2024 13:50:50,10.46,92.75,9.35,,,
6899,04-25-2024 14:00:50,10.33,93.30,9.30,,,
6900,04-25-2024 14:10:50,10.12,92.94,9.04,,,
6901,04-25-2024 14:20:50,9.79,93.49,8.80,,,
6902,04-25-2024 14:30:50,9.86,93.90,8.94,,,
6903,04-25-2024 14:40:50,10.14,93.92,9.22,,,
6904,04-25-2024 14:50:50,10.42,94.04,9.52,,,
6905,04-25-2024 15:00:50,10.46,93.63,9.49,,,
6906,04-25-2024 15:10:50,10.45,93.75,9.50,,,
6907,04-25-2024 15:20:50,10.36,93.69,9.40,,,
6908,04-25-2024 15:30:50,10.12,93.71,9.16,,,
6909,04-25-2024 15:40:50,10.28,94.05,9.38,,,
6910,04-25-2024 15:50:50,10.34,93.99,9.42,,,
6911,04-25-2024 16:00:50,10.21,94.14,9.32,,,
6912,04-25-2024 16:10:50,10.46,94.40,9.61,,,
6913,04-25-2024 16:20:50,10.42,93.73,9.47,,,
6914,04-25-2024 16:30:50,10.35,93.81,9.40,,,
6915,04-25-2024 16:40:50,10.40,94.28,9.53,,,
6916,04-25-2024 16:50:50,10.56,93.98,9.64,,,
6917,04-25-2024 17:00:50,10.59,94.11,9.70,,,
6918,04-25-2024 17:10:50,10.62,93.93,9.69,,,
6919,04-25-2024 17:20:50,10.70,93.78,9.75,,,
6920,04-25-2024 17:30:50,10.48,93.64,9.51,,,
6921,04-25-2024 17:40:50,10.37,93.92,9.44,,,
6922,04-25-2024 17:50:50,10.19,94.24,9.31,,,
6923,04-25-2024 18:00:50,10.19,94.51,9.36,,,
6924,04-25-2024 18:10:50,9.97,94.38,9.12,,,
6925,04-25-2024 18:20:50,9.81,94.52,8.98,,,
6926,04-25-2024 18:30:50,9.82,94.81,9.04,,,
6927,04-25-2024 18:40:50,9.69,94.70,8.89,,,
6928,04-25-2024 18:50:50,9.61,94.74,8.82,,,
6929,04-25-2024 19:00:50,9.56,94.94,8.80,,,
6930,04-25-2024 19:10:50,9.55,94.96,8.80,,,
6931,04-25-2024 19:20:50,9.47,95.04,8.72,,,
6932,04-25-2024 19:30:50,9.41,95.07,8.67,,,
6933,04-25-2024 19:40:50,9.32,95.08,8.58,,,
6934,04-25-2024 19:50:50,9.21,95.09,8.47,,,
6935,04-25-2024 20:00:50,9.12,95.30,8.42,,,
6936,04-25-2024 20:10:50,9.14,95.31,8.43,,,
6937,04-25-2024 20:20:50,9.06,95.34,8.36,,,
6938,04-25-2024 20:30:50,9.03,95.33,8.33,,,
6939,04-25-2024 20:40:50,8.97,95.33,8.28,,,
6940,04-25-2024 20:50:50,8.90,95.40,8.21,,,
6941,04-25-2024 21:00:50,8.87,95.47,8.19,,,
6942,04-25-2024 21:10:50,8.80,95.51,8.13,,,
6943,04-25-2024 21:20:50,8.79,95.59,8.13,,,
6944,04-25-2024 21:30:50,8.83,95.63,8.18,,,
6945,04-25-2024 21:40:50,8.81,95.61,8.16,,,
6946,04-25-2024 21:50:50,8.78,95.59,8.12,,,
6947,04-25-2024 22:00:50,8.77,95.64,8.12,,,
6948,04-25-2024 22:10:50,8.75,95.59,8.09,,,
6949,04-25-2024 22:20:50,8.72,95.56,8.06,,,
6950,04-25-2024 22:30:50,8.71,95.55,8.04,,,
6951,04-25-2024 22:40:50,8.72,95.61,8.06,,,
6952,04-25-2024 22:50:50,8.76,95.58,8.10,,,
6953,04-25-2024 23:00:50,8.75,95.60,8.09,,,
6954,04-25-2024 23:10:50,8.76,95.66,8.11,,,
6955,04-25-2024 23:20:50,8.78,95.72,8.14,,,
6956,04-25-2024 23:30:50,8.76,95.67,8.12,,,
6957,04-25-2024 23:40:50,8.71,95.61,8.05,,,
6958,04-25-2024 23:50:50,8.72,95.65,8.07,,,
6959,04-26-2024 00:00:50,8.72,95.66,8.07,,,
6960,04-26-2024 00:10:50,8.67,95.71,8.04,,,
6961,04-26-2024 00:20:50,8.66,95.60,8.01,,,
6962,04-26-2024 00:30:50,8.64,95.62,7.99,,,
6963,04-26-2024 00:40:50,8.62,95.63,7.97,,,
6964,04-26-2024 00:50:50,8.62,95.63,7.97,,,
6965,04-26-2024 01:00:50,8.59,95.61,7.93,,,
6966,04-26-2024 01:10:50,8.57,95.63,7.92,,,
6967,04-26-2024 01:20:50,8.56,95.66,7.91,,,
6968,04-26-2024 01:30:50,8.52,95.67,7.88,,,
6969,04-26-2024 01:40:50,8.55,95.76,7.91,,,
6970,04-26-2024 01:50:50,8.55,95.79,7.92,,,
6971,04-26-2024 02:00:50,8.51,95.82,7.89,,,
6972,04-26-2024 02:10:50,8.48,95.79,7.86,,,
6973,04-26-2024 02:20:50,8.49,95.76,7.86,,,
6974,04-26-2024 02:30:50,8.48,95.76,7.85,,,
6975,04-26-2024 02:40:50,8.44,95.79,7.81,,,
6976,04-26-2024 02:50:50,8.42,95.81,7.80,,,
6977,04-26-2024 03:00:50,8.37,95.83,7.75,,,
6978,04-26-2024 03:10:50,8.37,95.85,7.76,,,
6979,04-26-2024 03:20:50,8.31,95.82,7.69,,,
6980,04-26-2024 03:30:50,8.28,95.86,7.66,,,
6981,04-26-2024 03:40:50,8.28,95.88,7.67,,,
6982,04-26-2024 03:50:50,8.28,95.91,7.67,,,
6983,04-26-2024 04:00:50,8.23,95.90,7.63,,,
6984,04-26-2024 04:10:50,8.20,95.90,7.60,,,
6985,04-26-2024 04:20:50,8.20,95.96,7.60,,,
6986,04-26-2024 04:30:50,8.23,95.96,7.64,,,
6987,04-26-2024 04:40:50,8.19,95.98,7.60,,,
6988,04-26-2024 04:50:50,8.19,95.97,7.59,,,
6989,04-26-2024 05:00:50,8.18,96.04,7.60,,,
6990,04-26-2024 05:10:50,8.18,96.06,7.60,,,
6991,04-26-2024 05:20:50,8.19,96.08,7.61,,,
6992,04-26-2024 05:30:50,8.17,96.01,7.58,,,
6993,04-26-2024 05:40:50,8.19,96.07,7.61,,,
6994,04-26-2024 05:50:50,8.15,96.02,7.56,,,
6995,04-26-2024 06:00:50,8.19,96.08,7.61,,,
6996,04-26-2024 06:10:50,8.19,96.06,7.61,,,
6997,04-26-2024 06:20:50,8.16,96.08,7.58,,,
6998,04-26-2024 06:30:50,8.24,96.11,7.67,,,
6999,04-26-2024 06:40:50,8.29,96.18,7.72,,,
7000,04-26-2024 06:50:50,8.45,96.21,7.89,,,
7001,04-26-2024 07:00:50,8.52,96.13,7.95,,,
7002,04-26-2024 07:10:50,8.55,96.16,7.98,,,
7003,04-26-2024 07:20:50,8.64,96.01,8.05,,,
7004,04-26-2024 07:30:50,8.64,95.99,8.05,,,
7005,04-26-2024 07:40:50,8.77,96.14,8.20,,,
7006,04-26-2024 07:50:50,8.85,95.95,8.24,,,
7007,04-26-2024 08:00:50,8.96,96.03,8.37,,,
7008,04-26-2024 08:10:50,9.09,95.85,8.47,,,
7009,04-26-2024 08:20:50,9.05,95.65,8.40,,,
7010,04-26-2024 08:30:50,9.31,95.75,8.67,,,
7011,04-26-2024 08:40:50,9.51,95.89,8.90,,,
7012,04-26-2024 08:50:50,9.79,95.53,9.12,,,
7013,04-26-2024 09:00:50,10.24,95.66,9.59,,,
7014,04-26-2024 09:10:50,10.25,94.69,9.45,,,
7015,04-26-2024 09:20:50,10.27,94.65,9.46,,,
7016,04-26-2024 09:30:50,10.72,95.36,10.02,,,
7017,04-26-2024 09:40:50,11.20,94.47,10.36,,,
7018,04-26-2024 09:50:50,11.29,94.28,10.42,,,
7019,04-26-2024 10:00:50,11.31,93.92,10.38,,,
7020,04-26-2024 10:10:50,11.09,93.45,10.08,,,
7021,04-26-2024 10:20:50,11.73,94.85,10.95,,,
7022,04-26-2024 10:30:50,12.63,93.46,11.62,,,
7023,04-26-2024 10:40:50,12.21,91.62,10.90,,,
7024,04-26-2024 10:50:50,12.19,93.20,11.14,,,
