Totem Field Climate Station
(c) Biometeorology Group - Faculty of Land and Food Systems, UBC

Date,Tair_max,Tair_min,Precipitation_total
22-Aug-2010,  19.4,  14.5,   0.0
23-Aug-2010,  20.0,  13.0,   0.0
24-Aug-2010,  22.1,  12.4,   0.0
25-Aug-2010,  24.8,  13.3,   0.0
26-Aug-2010,  20.0,  14.1,   0.0
27-Aug-2010,  18.1,  12.3,   0.0
28-Aug-2010,  18.6,  10.9,   0.0
29-Aug-2010,  17.2,  10.4,   0.0
30-Aug-2010,  18.0,  10.7,   0.0
31-Aug-2010,  14.5,  11.3,  44.8
01-Sep-2010,  18.3,  12.4,   0.4
02-Sep-2010,  18.2,   9.5,   0.0
03-Sep-2010,  23.1,  12.7,   0.0
04-Sep-2010,  17.6,  11.5,   0.0
05-Sep-2010,  16.7,  11.1,   0.6
06-Sep-2010,  12.5,  11.0,   9.0
07-Sep-2010,  16.3,  12.3,   1.0
08-Sep-2010,  19.0,  11.0,   0.0
09-Sep-2010,  18.1,  11.1,   0.0
10-Sep-2010,  17.4,  12.8,   0.0
11-Sep-2010,  16.4,  10.9,   6.2
12-Sep-2010,  13.6,  11.5,  25.0
13-Sep-2010,  16.5,  12.7,   0.6
14-Sep-2010,  18.4,  12.0,   0.0
15-Sep-2010,  18.2,  12.4,   0.0
16-Sep-2010,  18.8,  13.1,   7.0
17-Sep-2010,  17.4,  14.9,   0.4
18-Sep-2010,  19.7,  14.5,  21.6
19-Sep-2010,  18.6,  14.1,   4.6
20-Sep-2010,  16.8,  11.9,   7.4
21-Sep-2010,  15.8,   9.1,   0.0
22-Sep-2010,  16.7,   7.6,   0.0
23-Sep-2010,  13.3,  11.7,   7.8
24-Sep-2010,  16.0,  11.9,   1.2
25-Sep-2010,  22.6,  15.4,  11.4
26-Sep-2010,  18.4,  14.9,  15.6
27-Sep-2010,  20.3,  16.2,   0.0
28-Sep-2010,  18.7,  11.7,   0.4
29-Sep-2010,  15.3,  11.7,   0.0
30-Sep-2010,  17.1,  11.8,   0.4
01-Oct-2010,  21.2,  12.3,   0.0
02-Oct-2010,  17.5,  12.2,   0.0
03-Oct-2010,  15.3,  11.1,   0.0
04-Oct-2010,  14.7,   9.1,   2.4
05-Oct-2010,  14.1,   8.0,   0.0
06-Oct-2010,  16.2,   8.0,   0.0
07-Oct-2010,  15.4,   9.7,   0.0
08-Oct-2010,  16.5,  13.1,   7.2
09-Oct-2010,  16.2,  13.5,  20.0
10-Oct-2010,  16.4,   9.2,   0.6
11-Oct-2010,  12.6,   8.0,   2.0
12-Oct-2010,  14.8,   8.6,   0.0
13-Oct-2010,  15.3,   6.7,   0.0
14-Oct-2010,  13.0,   8.7,   1.4
15-Oct-2010,  12.3,   5.0,   0.0
16-Oct-2010,  11.6,   4.9,   0.0
17-Oct-2010,  11.3,   4.0,   0.0
18-Oct-2010,  11.5,   7.8,   0.0
19-Oct-2010,  15.9,   8.6,   0.0
20-Oct-2010,  14.0,   7.7,   0.0
21-Oct-2010,  15.3,   7.1,   3.6
22-Oct-2010,  13.6,  11.0,   0.4
23-Oct-2010,  14.4,   9.3,   5.4
24-Oct-2010,  12.0,   8.8,  14.2
25-Oct-2010,  10.6,   8.5,  23.2
26-Oct-2010,   9.0,   7.2,   3.4
27-Oct-2010,  14.1,   7.9,   0.2
28-Oct-2010,  10.9,   8.5,   1.8
29-Oct-2010,  12.9,   8.9,   1.0
30-Oct-2010,  14.4,   7.5,   1.6
31-Oct-2010,  12.6,   6.6,   4.6
01-Nov-2010,  13.3,   7.9,  12.6
02-Nov-2010,  15.5,   8.7,   0.2
03-Nov-2010,  15.9,   7.0,   0.0
04-Nov-2010,  15.9,   6.9,   0.4
05-Nov-2010,  11.4,   5.0,   0.6
06-Nov-2010,  11.8,   4.0,   6.2
07-Nov-2010,  12.5,   6.8,   0.0
08-Nov-2010,  10.1,   4.0,   3.2
09-Nov-2010,   6.9,   5.3,   8.0
10-Nov-2010,   9.1,   3.7,   0.0
11-Nov-2010,   7.9,   4.0,   2.6
12-Nov-2010,  10.2,   4.6,   0.6
13-Nov-2010,   7.9,   5.6,   8.4
14-Nov-2010,   8.7,   6.6,   1.6
15-Nov-2010,  10.9,   8.1,   8.4
16-Nov-2010,  11.4,   6.8,   0.4
17-Nov-2010,  10.2,   4.0,   8.0
18-Nov-2010,   4.5,   0.9,  15.4
19-Nov-2010,   3.9,   0.2,   7.0
20-Nov-2010,   3.5,  -1.0,  11.2
21-Nov-2010,   1.5,  -4.5,   0.0
22-Nov-2010,  -3.3,  -5.6,   0.0
23-Nov-2010,  -3.5,  -8.9,   0.0
24-Nov-2010,  -2.5,  -6.3,   0.0
25-Nov-2010,   3.8,  -3.3,   8.6
26-Nov-2010,   5.5,   3.2,  16.8
27-Nov-2010,   7.5,   3.5,   2.0
28-Nov-2010,   4.9,   1.3,   0.4
29-Nov-2010,   4.3,   2.4,   8.6
30-Nov-2010,   6.2,   3.8,  24.0
01-Dec-2010,   7.3,   3.9,   0.0
02-Dec-2010,   5.9,   3.7,   2.6
03-Dec-2010,   6.9,   0.3,   0.0
04-Dec-2010,   5.8,  -1.5,   0.2
05-Dec-2010,   5.8,  -1.2,   0.0
06-Dec-2010,  10.3,   3.0,   0.0
07-Dec-2010,  10.9,   7.5,  18.6
08-Dec-2010,   9.8,   6.7,  22.2
09-Dec-2010,   8.9,   4.6,   6.8
10-Dec-2010,   8.3,   5.3,   3.2
11-Dec-2010,   7.4,   5.5,   7.6
12-Dec-2010,  11.3,   6.0,  19.6
13-Dec-2010,  10.1,   7.4,   0.2
14-Dec-2010,   9.4,   2.8,   8.4
15-Dec-2010,   6.0,   4.0,   3.6
16-Dec-2010,   7.1,   3.9,   0.4
17-Dec-2010,   8.6,   0.6,   0.0
18-Dec-2010,   5.9,   0.2,   3.2
19-Dec-2010,   5.8,   0.8,   2.2
20-Dec-2010,   7.2,   1.7,   0.6
21-Dec-2010,   9.9,   5.3,   0.6
22-Dec-2010,   9.0,   6.8,   1.6
23-Dec-2010,   8.8,   3.8,  18.2
24-Dec-2010,  10.4,   7.9,  19.6
25-Dec-2010,  10.4,   7.4,   7.0
26-Dec-2010,   8.2,   4.8,   0.8
27-Dec-2010,   5.6,   3.6,   5.8
28-Dec-2010,   6.0,   2.6,   1.4
29-Dec-2010,   5.6,  -1.5,   0.0
30-Dec-2010,   2.3,  -3.6,   0.0
31-Dec-2010,   1.7,  -4.3,   0.0
01-Jan-2011,   3.2,  -4.3,   0.0
02-Jan-2011,   3.8,  -3.7,   0.0
03-Jan-2011,   4.2,  -2.9,   0.0
04-Jan-2011,   2.8,   0.3,   2.0
05-Jan-2011,   5.9,   1.6,  21.4
06-Jan-2011,   8.1,   4.6,  17.0
07-Jan-2011,  11.0,   3.4,   5.2
08-Jan-2011,   6.1,   1.7,   0.0
09-Jan-2011,   4.1,  -1.7,   0.0
10-Jan-2011,   0.9,  -3.0,   0.0
11-Jan-2011,   1.5,  -2.2,   0.0
12-Jan-2011,   7.3,   0.1,  18.4
13-Jan-2011,  10.4,   4.1,   5.2
14-Jan-2011,  13.1,   7.8,   7.6
15-Jan-2011,  10.6,   7.7,   8.4
16-Jan-2011,  12.9,   8.3,   5.6
17-Jan-2011,  10.5,   4.2,   0.2
18-Jan-2011,   5.4,   1.8,   0.2
19-Jan-2011,   6.1,  -0.0,   0.2
20-Jan-2011,   4.0,   0.7,  14.2
21-Jan-2011,   6.8,   4.0,  15.6
22-Jan-2011,   7.7,   4.6,   0.4
23-Jan-2011,   8.0,   5.5,   2.4
24-Jan-2011,   8.2,   6.5,  26.4
25-Jan-2011,   9.1,   7.5,   0.4
26-Jan-2011,  11.6,   4.4,   1.6
27-Jan-2011,   7.7,   2.8,   0.0
28-Jan-2011,   7.7,   1.7,   4.0
29-Jan-2011,   8.2,   3.8,   4.0
30-Jan-2011,   5.1,  -1.0,   0.0
31-Jan-2011,   3.0,  -2.1,   0.0
01-Feb-2011,   4.7,  -2.7,   0.0
02-Feb-2011,   5.4,  -1.2,   0.0
03-Feb-2011,   6.8,   5.0,  13.4
04-Feb-2011,  13.3,   6.3,   7.0
05-Feb-2011,   7.4,   5.1,   0.0
06-Feb-2011,   7.9,   4.7,   6.0
07-Feb-2011,   8.6,   4.9,   1.4
08-Feb-2011,   6.7,   1.9,   1.2
09-Feb-2011,   4.3,  -0.4,   0.0
10-Feb-2011,   5.7,  -1.4,   0.0
11-Feb-2011,   6.7,   2.3,   3.0
12-Feb-2011,   8.4,   4.4,  15.2
13-Feb-2011,   8.8,   5.3,   1.2
14-Feb-2011,   9.2,   5.7,  18.6
15-Feb-2011,   9.0,   4.3,   2.0
16-Feb-2011,   6.2,   2.5,   1.4
17-Feb-2011,   4.1,   0.9,   7.4
18-Feb-2011,   8.9,   2.1,   2.2
19-Feb-2011,   5.5,  -1.1,   0.0
20-Feb-2011,   5.2,  -2.3,   0.0
21-Feb-2011,   4.6,   0.4,   1.6
22-Feb-2011,   6.1,  -0.2,   0.0
23-Feb-2011,   2.1,  -1.7,   0.0
24-Feb-2011,   1.3,  -4.4,   0.0
25-Feb-2011,  -1.2,  -7.2,   0.0
26-Feb-2011,  -1.6,  -3.7,   0.0
27-Feb-2011,   4.2,  -1.6,   7.8
28-Feb-2011,   6.5,   0.7,   0.0
01-Mar-2011,   5.8,   0.9,   4.8
02-Mar-2011,   9.0,   3.1,   4.4
03-Mar-2011,   7.4,   1.0,   3.2
04-Mar-2011,   5.5,   1.5,   5.8
05-Mar-2011,   9.0,   3.6,   0.2
06-Mar-2011,   6.3,   1.1,   0.0
07-Mar-2011,   6.8,  -1.2,   0.0
08-Mar-2011,   5.6,   2.6,   2.4
09-Mar-2011,  12.5,   4.7,  11.4
10-Mar-2011,  11.3,   3.9,   6.0
11-Mar-2011,   6.6,   4.4,   4.0
12-Mar-2011,   8.7,   6.2,   0.4
13-Mar-2011,  10.7,   6.0,   6.0
14-Mar-2011,  10.1,   6.1,   2.8
15-Mar-2011,  10.2,  -4.1,  10.4
16-Mar-2011,   9.2,  -4.3,   0.0
17-Mar-2011,   9.4,   3.1,   0.2
18-Mar-2011,   9.7,   5.1,   4.0
19-Mar-2011,   9.2,   2.0,   6.6
20-Mar-2011,   8.0,   1.3,   0.0
21-Mar-2011,   7.6,   5.4,   6.6
22-Mar-2011,   8.9,   4.0,   0.6
23-Mar-2011,  12.5,   0.7,   0.0
24-Mar-2011,  12.6,   5.4,   0.0
25-Mar-2011,   9.0,   5.4,   1.4
26-Mar-2011,  12.1,   3.7,   0.6
27-Mar-2011,  10.3,   5.9,   4.0
28-Mar-2011,  10.8,   5.7,   2.0
29-Mar-2011,   9.9,   6.1,  13.8
30-Mar-2011,  12.5,   6.1,  16.0
31-Mar-2011,  13.6,   8.0,   0.6
01-Apr-2011,   7.9,   5.9,   6.0
02-Apr-2011,  10.3,   5.0,   0.0
03-Apr-2011,   8.6,   4.6,   3.2
04-Apr-2011,   5.1,   3.0,  22.6
05-Apr-2011,   8.6,   3.0,   0.6
06-Apr-2011,   8.5,   3.1,   0.2
07-Apr-2011,  10.0,   1.9,   0.0
08-Apr-2011,   9.6,   3.4,   0.0
09-Apr-2011,  10.6,   6.6,   0.0
10-Apr-2011,   9.4,   6.6,  13.0
11-Apr-2011,  10.1,   3.5,   0.0
12-Apr-2011,   9.8,   2.8,   0.0
13-Apr-2011,  10.2,   3.6,   2.4
14-Apr-2011,   6.8,   1.6,  10.2
15-Apr-2011,   9.1,  -4.2,   0.0
16-Apr-2011,   9.8,   4.7,   0.0
17-Apr-2011,  10.5,   1.4,   0.0
18-Apr-2011,  11.1,   3.1,   0.0
19-Apr-2011,   9.9,   3.4,   0.4
20-Apr-2011,   8.4,   3.4,   1.6
21-Apr-2011,  10.6,   2.4,   0.0
22-Apr-2011,  10.3,   4.3,   0.2
23-Apr-2011,  15.6,   2.7,   0.0
24-Apr-2011,   9.9,   6.3,   5.0
25-Apr-2011,   8.7,   6.0,   6.6
26-Apr-2011,  13.0,   6.6,   1.2
27-Apr-2011,  10.1,   4.6,   3.2
28-Apr-2011,  10.3,   4.1,   3.4
29-Apr-2011,  12.3,   3.3,   0.0
30-Apr-2011,  12.4,   6.2,   0.0
01-May-2011,  14.4,   4.4,   0.0
02-May-2011,  10.1,   5.7,   9.6
03-May-2011,  13.7,   6.6,   0.0
04-May-2011,  14.0,   6.4,   0.0
05-May-2011,  12.8,   7.8,   2.6
06-May-2011,  10.4,   7.4,   9.6
07-May-2011,  12.1,   6.8,   7.8
08-May-2011,  11.4,   6.4,   0.2
09-May-2011,  14.1,   9.4,   0.0
10-May-2011,  13.2,   8.7,   1.2
11-May-2011,   9.9,   4.0,  15.6
12-May-2011,  13.7,   3.9,   0.2
13-May-2011,  13.8,   6.6,   0.0
14-May-2011,  13.4,  10.3,   6.0
15-May-2011,  12.8,   9.1,   5.8
16-May-2011,  12.7,   7.0,   0.2
17-May-2011,  12.9,   6.3,   0.2
18-May-2011,  14.6,   4.5,   0.0
19-May-2011,  15.6,   7.2,   0.0
20-May-2011,  18.8,   7.5,   0.0
21-May-2011,  12.7,  10.0,   3.0
22-May-2011,  15.5,   9.7,   0.0
23-May-2011,  14.6,   8.3,   0.0
24-May-2011,  15.6,   9.7,   0.0
25-May-2011,  13.4,   9.3,  10.2
26-May-2011,  12.9,   8.2,   0.6
27-May-2011,  15.1,   9.0,   1.8
28-May-2011,  14.4,   7.8,   0.0
29-May-2011,  17.0,   8.0,   1.0
30-May-2011,  14.8,   9.3,   1.2
31-May-2011,  16.9,   7.5,   1.2
01-Jun-2011,  16.4,  10.2,   0.2
02-Jun-2011,  12.2,  10.2,   9.2
03-Jun-2011,  16.3,  10.3,   0.2
04-Jun-2011,  17.6,   8.8,   0.0
05-Jun-2011,  17.9,  10.6,   0.0
06-Jun-2011,  18.7,  12.0,   0.0
07-Jun-2011,  16.9,  11.5,   0.2
08-Jun-2011,  17.8,  10.4,   0.0
09-Jun-2011,  16.5,  12.4,   0.0
10-Jun-2011,  16.8,  12.5,   0.0
11-Jun-2011,  16.3,  11.8,   0.0
12-Jun-2011,  17.9,  11.6,   0.0
13-Jun-2011,  19.1,  11.8,   0.4
14-Jun-2011,  16.0,  11.0,   3.6
15-Jun-2011,  16.9,  10.8,   0.2
16-Jun-2011,  17.5,   8.5,   0.0
17-Jun-2011,  18.7,  11.7,   0.0
18-Jun-2011,  16.6,  11.6,   7.8
19-Jun-2011,  16.1,  12.0,   0.4
20-Jun-2011,  18.0,  12.8,   0.0
21-Jun-2011,  21.9,  13.1,   0.0
22-Jun-2011,  20.5,  12.6,   0.0
23-Jun-2011,  18.3,  11.1,   0.2
24-Jun-2011,  16.8,  11.4,   0.0
25-Jun-2011,  17.0,  11.6,   2.8
26-Jun-2011,  19.0,   9.4,   0.0
27-Jun-2011,  19.7,  14.4,   0.0
28-Jun-2011,  18.8,  15.2,   0.0
29-Jun-2011,  18.6,  13.3,   0.0
30-Jun-2011,  17.5,  11.9,   0.4
01-Jul-2011,  17.2,  11.1,   0.2
02-Jul-2011,  21.6,   9.8,   2.4
03-Jul-2011,  19.2,  12.6,   0.4
04-Jul-2011,  20.9,   9.6,   0.0
05-Jul-2011,  22.7,  11.7,   0.0
06-Jul-2011,  23.8,  12.9,   0.0
07-Jul-2011,  18.9,  13.9,   2.6
08-Jul-2011,  17.5,  13.0,   0.2
09-Jul-2011,  18.5,  10.9,   0.0
10-Jul-2011,  20.4,  11.7,   0.0
11-Jul-2011,  20.1,  12.0,   0.0
12-Jul-2011,  18.8,  14.5,   0.0
13-Jul-2011,  18.4,  13.7,   0.8
14-Jul-2011,  17.7,  13.3,   8.8
15-Jul-2011,  19.3,  14.4,   0.2
16-Jul-2011,  17.6,  14.6,  12.6
17-Jul-2011,  17.9,  14.6,   0.6
18-Jul-2011,  19.5,  14.3,   0.0
19-Jul-2011,  20.6,  14.0,   0.0
20-Jul-2011,  19.6,  13.6,   0.2
21-Jul-2011,  18.3,  13.1,   2.4
22-Jul-2011,  19.0,  12.3,   0.0
23-Jul-2011,  19.9,  11.2,   0.0
24-Jul-2011,  22.8,  12.4,   0.0
25-Jul-2011,  19.9,  14.8,   0.0
26-Jul-2011,  18.8,  12.4,   0.4
27-Jul-2011,  20.2,  12.4,   0.0
28-Jul-2011,  21.4,  12.3,   0.0
29-Jul-2011,  21.8,  14.4,   0.0
30-Jul-2011,  24.6,  13.3,   1.8
31-Jul-2011,  20.2,  14.4,   0.2
01-Aug-2011,  20.5,  11.5,   0.0
02-Aug-2011,  22.4,  15.2,   0.0
03-Aug-2011,  21.9,  14.0,   0.0
04-Aug-2011,  23.4,  14.1,   0.0
05-Aug-2011,  20.4,  14.0,   0.0
06-Aug-2011,  20.0,  14.6,   0.0
07-Aug-2011,  20.5,  12.6,   0.0
08-Aug-2011,  19.8,  13.3,   0.0
09-Aug-2011,  19.7,  14.5,   0.0
10-Aug-2011,  19.1,  14.3,   0.0
11-Aug-2011,  19.7,  14.9,   0.0
12-Aug-2011,  21.7,  12.3,   0.0
13-Aug-2011,  20.1,  15.1,   0.0
14-Aug-2011,  20.9,  13.9,   0.0
15-Aug-2011,  20.1,  12.1,   0.0
16-Aug-2011,  20.7,  10.2,   0.0
17-Aug-2011,  20.0,  12.2,   0.0
18-Aug-2011,  19.8,  12.6,   0.0
19-Aug-2011,  21.5,  11.7,   0.0
20-Aug-2011,  23.0,  13.3,   0.0
21-Aug-2011,  27.2,  17.4,   0.0
22-Aug-2011,  19.5,  16.1,  16.6
23-Aug-2011,  21.6,  15.2,   0.2
24-Aug-2011,  21.0,  14.0,   0.0
25-Aug-2011,  21.9,  16.1,   0.0
26-Aug-2011,  22.0,  15.3,   0.0
27-Aug-2011,  22.9,  15.1,   0.0
28-Aug-2011,  22.0,  13.9,   0.0
29-Aug-2011,  20.3,  13.5,   0.0
30-Aug-2011,  19.5,  12.3,   0.2
31-Aug-2011,  18.2,  12.0,   0.0
01-Sep-2011,  18.6,  12.0,   0.0
02-Sep-2011,  17.7,  12.6,   0.0
03-Sep-2011,  21.2,  11.5,   0.0
04-Sep-2011,  23.8,  12.6,   0.0
05-Sep-2011,  24.2,  12.2,   0.0
06-Sep-2011,  24.6,  13.5,   0.0
07-Sep-2011,  23.7,  12.9,   0.0
08-Sep-2011,  24.1,  14.0,   0.0
09-Sep-2011,  21.2,  13.6,   0.2
10-Sep-2011,  21.4,  15.7,   0.0
11-Sep-2011,  23.0,  14.3,   0.0
12-Sep-2011,  21.3,  16.0,   0.0
13-Sep-2011,  18.3,  15.3,   0.0
14-Sep-2011,  17.8,  15.7,   0.2
15-Sep-2011,  17.9,  13.4,   1.4
16-Sep-2011,  16.0,  11.8,   0.2
17-Sep-2011,  17.0,  10.7,   9.6
18-Sep-2011,  18.0,  11.5,   5.2
19-Sep-2011,  18.1,  11.2,   0.0
20-Sep-2011,  19.8,   9.9,   0.0
21-Sep-2011,  19.2,  15.2,   5.2
22-Sep-2011,  19.3,  15.2,  15.0
23-Sep-2011,  23.8,  18.5,   0.4
24-Sep-2011,  22.1,  17.8,   0.0
25-Sep-2011,  18.6,  10.4,   6.4
26-Sep-2011,  14.4,  10.9,  13.4
27-Sep-2011,  17.2,   9.0,   0.2
28-Sep-2011,  13.9,   8.0,   0.2
29-Sep-2011,  16.7,   7.7,   0.0
30-Sep-2011,  15.7,  11.5,   0.2
01-Oct-2011,  13.6,  10.7,   0.0
02-Oct-2011,  15.0,   8.1,   1.8
03-Oct-2011,  15.2,  11.9,   4.4
04-Oct-2011,  15.5,  10.6,   1.4
05-Oct-2011,  12.6,  10.2,   2.8
06-Oct-2011,  13.1,   9.6,   0.2
07-Oct-2011,  14.2,   9.0,   3.4
08-Oct-2011,  15.9,   9.6,   1.4
09-Oct-2011,  14.3,   8.3,   0.2
10-Oct-2011,  11.9,   9.7,   8.6
11-Oct-2011,  13.1,  11.1,   5.6
12-Oct-2011,  13.8,   8.7,   1.6
13-Oct-2011,  11.7,   6.5,   0.0
14-Oct-2011,  11.6,   5.7,   0.0
15-Oct-2011,  10.9,   4.2,   0.0
16-Oct-2011,  10.6,   4.7,   0.0
17-Oct-2011,  12.1,   7.6,   0.0
18-Oct-2011,  12.7,   6.5,   0.0
19-Oct-2011,  15.7,   7.8,   2.8
20-Oct-2011,  12.9,   8.2,   1.2
21-Oct-2011,  12.8,   9.4,  10.4
22-Oct-2011,  12.5,   8.2,   7.6
23-Oct-2011,  13.2,   5.9,   0.2
24-Oct-2011,  11.9,   5.3,   0.0
25-Oct-2011,  10.4,   3.2,   0.2
26-Oct-2011,   8.8,   4.3,   1.8
27-Oct-2011,   9.0,   2.9,   0.2
28-Oct-2011,   8.9,   4.8,  12.0
29-Oct-2011,  10.9,   4.9,   0.0
30-Oct-2011,  11.7,   7.7,   7.6
31-Oct-2011,  10.8,   3.3,   0.2
01-Nov-2011,   9.6,   2.4,   0.0
02-Nov-2011,   9.1,   2.8,   4.2
03-Nov-2011,   9.8,   2.0,   0.2
04-Nov-2011,   7.9,   0.9,   0.0
05-Nov-2011,   9.4,   0.8,   0.2
06-Nov-2011,   6.9,   0.2,   0.0
07-Nov-2011,   5.4,   3.9,   6.6
08-Nov-2011,   8.5,   5.1,   0.4
09-Nov-2011,  11.9,   8.0,   1.2
10-Nov-2011,  14.3,   8.1,   0.0
11-Nov-2011,   9.1,   2.5,   9.0
12-Nov-2011,   5.3,   1.9,   8.0
13-Nov-2011,   8.0,   3.2,   0.0
14-Nov-2011,   7.5,   3.5,   0.0
15-Nov-2011,   6.9,   1.8,   0.0
16-Nov-2011,   7.8,   1.8,  12.6
17-Nov-2011,   7.1,   1.1,   4.0
18-Nov-2011,   4.1,   0.4,  10.4
19-Nov-2011,   3.4,  -1.6,   0.8
20-Nov-2011,   2.3,  -2.7,   0.0
21-Nov-2011,   8.1,   1.2,  11.2
22-Nov-2011,   8.5,   4.8,   5.6
23-Nov-2011,   8.4,   2.3,   0.6
24-Nov-2011,   6.6,   2.0,   8.8
25-Nov-2011,   8.8,   4.8,   0.0
26-Nov-2011,  10.3,   3.5,  10.8
27-Nov-2011,  12.3,   5.6,  11.2
28-Nov-2011,   7.8,   2.5,   0.0
29-Nov-2011,   5.6,   3.7,   4.8
30-Nov-2011,   7.4,   1.6,   0.0
01-Dec-2011,   6.0,   0.8,   0.2
02-Dec-2011,   6.5,   0.7,   0.0
03-Dec-2011,   4.4,   2.2,   0.0
04-Dec-2011,   6.2,  -0.5,   0.0
05-Dec-2011,   5.2,  -0.5,   0.0
06-Dec-2011,   3.1,  -0.3,   0.4
07-Dec-2011,   4.6,   0.5,   0.4
08-Dec-2011,   4.7,  -0.7,   0.0
09-Dec-2011,   4.1,  -2.5,   0.0
10-Dec-2011,   3.5,  -0.8,   0.2
11-Dec-2011,   5.0,  -0.5,   0.2
12-Dec-2011,   5.0,  -2.3,   0.0
13-Dec-2011,   3.8,  -0.4,   0.0
14-Dec-2011,   5.1,   2.1,   3.0
15-Dec-2011,   5.4,   3.4,   2.0
16-Dec-2011,   6.8,   4.4,   7.4
17-Dec-2011,  10.2,   6.5,   2.8
18-Dec-2011,   7.6,   4.2,   0.2
19-Dec-2011,   6.7,   4.6,   1.0
20-Dec-2011,   7.8,   2.4,   0.8
21-Dec-2011,   6.3,  -0.8,   0.0
22-Dec-2011,   5.3,  -2.0,   0.0
23-Dec-2011,   6.2,   3.3,   0.8
24-Dec-2011,   8.4,   6.0,  19.6
25-Dec-2011,   9.2,   3.3,   2.0
26-Dec-2011,   4.8,   2.2,  11.6
27-Dec-2011,   8.8,   2.5,  16.6
28-Dec-2011,  11.3,   6.5,   7.4
29-Dec-2011,   6.5,   3.6,   4.0
30-Dec-2011,   8.9,   1.3,   0.0
31-Dec-2011,   4.5,   1.2,   0.0
01-Jan-2012,   6.4,   2.0,   0.0
02-Jan-2012,   9.7,   2.9,   4.4
03-Jan-2012,   9.4,   7.3,  12.6
04-Jan-2012,  11.2,   6.3,  12.6
05-Jan-2012,   8.2,   3.4,   0.2
06-Jan-2012,   5.1,   2.4,   2.6
07-Jan-2012,   4.7,   3.4,   5.0
08-Jan-2012,   8.7,   4.8,   3.8
09-Jan-2012,   9.5,   4.8,   0.0
10-Jan-2012,   5.7,   0.5,   0.0
11-Jan-2012,   4.6,  -1.1,   0.0
12-Jan-2012,   6.0,  -1.8,   0.0
13-Jan-2012,   3.3,  -2.3,   0.8
14-Jan-2012,   4.5,   0.4,   3.2
15-Jan-2012,   2.1,  -2.7,   0.4
16-Jan-2012,   1.6,  -2.0,   1.6
17-Jan-2012,   1.5,  -4.8,   0.4
18-Jan-2012,  -4.2,  -6.8,   0.0
19-Jan-2012,  -1.9,  -7.4,   0.0
20-Jan-2012,   6.3,  -3.9,  21.0
21-Jan-2012,   7.1,   2.0,   5.6
22-Jan-2012,   5.8,   2.4,   9.0
23-Jan-2012,   7.2,   1.8,   1.2
24-Jan-2012,   8.9,   3.0,  17.2
25-Jan-2012,   6.8,   2.5,   6.2
26-Jan-2012,   7.3,   1.7,   1.4
27-Jan-2012,   6.4,   1.4,   0.0
28-Jan-2012,   5.8,   0.6,   5.0
29-Jan-2012,   8.1,   4.8,   8.0
30-Jan-2012,   7.8,   4.8,   2.6
31-Jan-2012,   6.7,   5.5,  10.8
01-Feb-2012,   7.7,   3.6,   8.0
02-Feb-2012,   8.4,   2.9,   0.0
03-Feb-2012,   7.2,   1.7,   0.0
04-Feb-2012,   4.8,   0.8,   0.2
05-Feb-2012,   7.6,  -0.0,   0.2
06-Feb-2012,   7.5,   0.7,   0.0
07-Feb-2012,  11.1,   0.6,   0.0
08-Feb-2012,   9.4,   5.6,   5.8
09-Feb-2012,   9.0,   6.2,   9.8
10-Feb-2012,  11.2,   6.9,   2.6
11-Feb-2012,  10.0,   7.3,   0.0
12-Feb-2012,   7.6,   5.4,   3.4
13-Feb-2012,   8.1,   3.4,   0.2
14-Feb-2012,   7.6,   2.8,   1.8
15-Feb-2012,   8.1,   3.5,   0.0
16-Feb-2012,   5.4,   3.4,   7.2
17-Feb-2012,   8.5,   4.6,   8.2
18-Feb-2012,   6.2,   2.6,  14.8
19-Feb-2012,   6.3,   3.1,   0.4
20-Feb-2012,   6.8,   3.5,   4.8
21-Feb-2012,   7.2,   4.2,  13.4
22-Feb-2012,  10.1,   2.5,   0.2
23-Feb-2012,   8.8,   3.9,   0.2
24-Feb-2012,   4.6,   0.6,  31.6
25-Feb-2012,   8.7,   2.8,   1.6
26-Feb-2012,   8.3,  -1.2,   0.0
27-Feb-2012,   6.6,  -5.5,   0.0
28-Feb-2012,   6.5,   0.2,   3.0
29-Feb-2012,   6.7,  -0.7,  11.8
01-Mar-2012,   9.8,   0.4,   0.0
02-Mar-2012,   4.7,   3.4,   7.4
03-Mar-2012,  10.2,   3.8,   1.2
04-Mar-2012,   7.9,   6.7,   0.8
05-Mar-2012,   7.0,   2.8,   4.6
06-Mar-2012,   5.6,  -2.5,   0.0
07-Mar-2012,   7.0,  -0.4,   0.0
08-Mar-2012,   9.3,   0.1,   0.0
09-Mar-2012,   7.0,   5.4,  18.2
10-Mar-2012,   8.1,   4.6,   9.0
11-Mar-2012,   8.2,   3.9,   0.0
12-Mar-2012,   6.3,   3.6,   2.4
13-Mar-2012,   6.8,   1.4,   0.0
14-Mar-2012,   4.8,   1.6,   9.4
15-Mar-2012,  13.8,   4.8,  13.2
16-Mar-2012,  10.7,   1.5,   6.8
17-Mar-2012,  10.8,   3.8,   0.0
18-Mar-2012,   8.3,   1.5,   0.0
19-Mar-2012,   7.8,   0.3,   5.8
20-Mar-2012,   9.5,   1.7,   3.8
21-Mar-2012,  10.5,   0.7,   0.0
22-Mar-2012,   8.1,   0.4,   1.4
23-Mar-2012,   9.5,   2.0,   0.0
