#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Host Connected,End of File
9729,07/14/2024 12:53:50,50.79,65024.00,,
9730,07/14/2024 12:58:50,50.66,67112.96,,
9731,07/14/2024 13:03:50,50.32,67665.92,,
9732,07/14/2024 13:08:50,49.89,67768.32,,
9733,07/14/2024 13:13:50,49.38,69181.44,,
9734,07/14/2024 13:18:50,48.35,67932.16,,
9735,07/14/2024 13:23:50,48.09,65351.68,,
9736,07/14/2024 13:28:50,47.70,61255.68,,
9737,07/14/2024 13:33:50,44.14,31662.08,,
9738,07/14/2024 13:38:50,39.21,16363.52,,
9739,07/14/2024 13:43:50,36.38,10122.24,,
9740,07/14/2024 13:48:50,32.47,9423.36,,
9741,07/14/2024 13:53:50,30.11,7298.56,,
9742,07/14/2024 13:58:50,28.70,10511.36,,
9743,07/14/2024 14:03:50,27.67,6451.20,,
9744,07/14/2024 14:08:50,26.68,6231.04,,
9745,07/14/2024 14:13:50,26.25,6031.36,,
9746,07/14/2024 14:18:50,25.87,6243.84,,
9747,07/14/2024 14:23:50,25.44,5798.40,,
9748,07/14/2024 14:28:50,25.22,6343.68,,
9749,07/14/2024 14:33:50,24.92,5706.24,,
9750,07/14/2024 14:38:50,24.71,5770.24,,
9751,07/14/2024 14:43:50,24.62,6371.84,,
9752,07/14/2024 14:48:50,24.88,13496.32,,
9753,07/14/2024 14:53:50,31.83,39086.08,,
9754,07/14/2024 14:58:50,30.46,7759.36,,
9755,07/14/2024 15:03:50,28.70,6922.24,,
9756,07/14/2024 15:08:50,31.10,29020.16,,
9757,07/14/2024 15:13:50,30.93,30330.88,,
9758,07/14/2024 15:18:50,30.20,8412.16,,
9759,07/14/2024 15:23:50,30.24,44810.24,,
9760,07/14/2024 15:28:50,36.76,54661.12,,
9761,07/14/2024 15:33:50,41.35,56565.76,,
9762,07/14/2024 15:38:50,43.93,53821.44,,
9763,07/14/2024 15:43:50,44.31,34426.88,,
9764,07/14/2024 15:48:50,42.94,41512.96,,
9765,07/14/2024 15:53:50,43.37,36065.28,,
9766,07/14/2024 15:58:50,43.58,37376.00,,
9767,07/14/2024 16:03:50,44.23,38481.92,,
9768,07/14/2024 16:08:50,41.65,24340.48,,
9769,07/14/2024 16:13:50,38.01,13276.16,,
9770,07/14/2024 16:18:50,34.66,11013.12,,
9771,07/14/2024 16:23:50,31.83,8117.76,,
9772,07/14/2024 16:28:50,30.76,11955.20,,
9773,07/14/2024 16:33:50,30.80,11248.64,,
9774,07/14/2024 16:38:50,29.81,7388.16,,
9775,07/14/2024 16:43:50,29.04,6382.08,,
9776,07/14/2024 16:48:50,28.05,9802.24,,
9777,07/14/2024 16:53:50,27.71,6343.68,,
9778,07/14/2024 16:58:50,26.94,5306.88,,
9779,07/14/2024 17:03:50,26.68,11688.96,,
9780,07/14/2024 17:08:50,27.63,15360.00,,
9781,07/14/2024 17:13:50,27.58,6520.32,,
9782,07/14/2024 17:18:50,26.81,6085.12,,
9783,07/14/2024 17:23:50,26.51,5629.44,,
9784,07/14/2024 17:28:50,26.08,5314.56,,
9785,07/14/2024 17:33:50,26.30,10874.88,,
9786,07/14/2024 17:38:50,26.47,6671.36,,
9787,07/14/2024 17:43:50,28.18,22784.00,,
9788,07/14/2024 17:48:50,29.38,8512.00,,
9789,07/14/2024 17:53:50,27.71,4885.76,,
9790,07/14/2024 17:58:50,26.60,4648.96,,
9791,07/14/2024 18:03:50,25.82,4640.00,,
9792,07/14/2024 18:08:50,25.35,4445.44,,
9793,07/14/2024 18:13:50,24.92,4527.36,,
9794,07/14/2024 18:18:50,24.79,5488.64,,
9795,07/14/2024 18:23:50,24.66,5596.16,,
9796,07/14/2024 18:28:50,25.09,6745.60,,
9797,07/14/2024 18:33:50,25.31,9794.56,,
9798,07/14/2024 18:38:50,26.51,15851.52,,
9799,07/14/2024 18:43:50,28.87,19379.20,,
9800,07/14/2024 18:48:50,29.08,5885.44,,
9801,07/14/2024 18:53:50,26.90,3659.52,,
9802,07/14/2024 18:58:50,25.31,3599.36,,
9803,07/14/2024 19:03:50,24.11,3526.40,,
9804,07/14/2024 19:08:50,23.34,3463.68,,
9805,07/14/2024 19:13:50,22.69,3394.56,,
9806,07/14/2024 19:18:50,22.18,3325.44,,
9807,07/14/2024 19:23:50,21.83,3253.76,,
9808,07/14/2024 19:28:50,21.53,3168.00,,
9809,07/14/2024 19:33:50,21.28,3080.96,,
9810,07/14/2024 19:38:50,21.15,2992.64,,
9811,07/14/2024 19:43:50,20.98,2910.72,,
9812,07/14/2024 19:48:50,20.80,2814.72,,
9813,07/14/2024 19:53:50,20.59,2717.44,,
9814,07/14/2024 19:58:50,20.46,2588.80,,
9815,07/14/2024 20:03:50,20.42,2477.44,,
9816,07/14/2024 20:08:50,20.25,2326.40,,
9817,07/14/2024 20:13:50,20.20,2183.04,,
9818,07/14/2024 20:18:50,19.95,2023.04,,
9819,07/14/2024 20:23:50,19.73,1859.20,,
9820,07/14/2024 20:28:50,19.52,1685.12,,
9821,07/14/2024 20:33:50,19.39,1506.56,,
9822,07/14/2024 20:38:50,19.22,1322.24,,
9823,07/14/2024 20:43:50,19.00,1137.92,,
9824,07/14/2024 20:48:50,18.83,953.92,,
9825,07/14/2024 20:53:50,18.62,777.28,,
9826,07/14/2024 20:58:50,18.32,606.40,,
9827,07/14/2024 21:03:50,18.10,453.92,,
9828,07/14/2024 21:08:50,18.02,321.04,,
9829,07/14/2024 21:13:50,17.76,218.24,,
9830,07/14/2024 21:18:50,17.67,142.24,,
9831,07/14/2024 21:23:50,17.54,86.92,,
9832,07/14/2024 21:28:50,17.46,47.44,,
9833,07/14/2024 21:33:50,17.24,24.90,,
9834,07/14/2024 21:38:50,17.16,12.62,,
9835,07/14/2024 21:43:50,17.07,6.68,,
9836,07/14/2024 21:48:50,16.99,2.94,,
9837,07/14/2024 21:53:50,16.86,1.17,,
9838,07/14/2024 21:58:50,16.81,0.39,,
9839,07/14/2024 22:03:50,16.77,0.00,,
9840,07/14/2024 22:08:50,16.69,0.00,,
9841,07/14/2024 22:13:50,16.64,0.00,,
9842,07/14/2024 22:18:50,16.56,0.00,,
9843,07/14/2024 22:23:50,16.56,0.00,,
9844,07/14/2024 22:28:50,16.43,0.00,,
9845,07/14/2024 22:33:50,16.30,0.00,,
9846,07/14/2024 22:38:50,16.30,0.00,,
9847,07/14/2024 22:43:50,16.26,0.00,,
9848,07/14/2024 22:48:50,16.21,0.00,,
9849,07/14/2024 22:53:50,16.21,0.00,,
9850,07/14/2024 22:58:50,16.17,0.00,,
9851,07/14/2024 23:03:50,16.13,0.00,,
9852,07/14/2024 23:08:50,16.04,0.00,,
9853,07/14/2024 23:13:50,16.04,0.00,,
9854,07/14/2024 23:18:50,16.00,0.00,,
9855,07/14/2024 23:23:50,15.91,0.00,,
9856,07/14/2024 23:28:50,15.83,0.00,,
9857,07/14/2024 23:33:50,15.87,0.00,,
9858,07/14/2024 23:38:50,15.83,0.00,,
9859,07/14/2024 23:43:50,15.87,0.00,,
9860,07/14/2024 23:48:50,16.04,0.00,,
9861,07/14/2024 23:53:50,16.21,0.00,,
9862,07/14/2024 23:58:50,16.30,0.00,,
9863,07/15/2024 00:03:50,16.17,0.00,,
9864,07/15/2024 00:08:50,15.96,0.00,,
9865,07/15/2024 00:13:50,15.78,0.00,,
9866,07/15/2024 00:18:50,15.74,0.19,,
9867,07/15/2024 00:23:50,15.61,0.00,,
9868,07/15/2024 00:28:50,15.53,0.00,,
9869,07/15/2024 00:33:50,15.40,0.00,,
9870,07/15/2024 00:38:50,15.36,0.00,,
9871,07/15/2024 00:43:50,15.18,0.00,,
9872,07/15/2024 00:48:50,15.10,0.00,,
9873,07/15/2024 00:53:50,15.10,0.00,,
9874,07/15/2024 00:58:50,15.18,0.00,,
9875,07/15/2024 01:03:50,15.14,0.00,,
9876,07/15/2024 01:08:50,15.18,0.00,,
9877,07/15/2024 01:13:50,15.18,0.00,,
9878,07/15/2024 01:18:50,15.31,0.00,,
9879,07/15/2024 01:23:50,15.23,0.00,,
9880,07/15/2024 01:28:50,15.10,0.00,,
9881,07/15/2024 01:33:50,15.10,0.00,,
9882,07/15/2024 01:38:50,15.01,0.00,,
9883,07/15/2024 01:43:50,14.97,0.00,,
9884,07/15/2024 01:48:50,14.88,0.00,,
9885,07/15/2024 01:53:50,14.84,0.00,,
9886,07/15/2024 01:58:50,14.80,0.00,,
9887,07/15/2024 02:03:50,14.71,0.00,,
9888,07/15/2024 02:08:50,14.67,0.00,,
9889,07/15/2024 02:13:50,14.75,0.00,,
9890,07/15/2024 02:18:50,14.97,0.00,,
9891,07/15/2024 02:23:50,15.27,0.00,,
9892,07/15/2024 02:28:50,15.31,0.00,,
9893,07/15/2024 02:33:50,15.31,0.00,,
9894,07/15/2024 02:38:50,15.10,0.00,,
9895,07/15/2024 02:43:50,15.14,0.00,,
9896,07/15/2024 02:48:50,15.27,0.00,,
9897,07/15/2024 02:53:50,15.48,0.00,,
9898,07/15/2024 02:58:50,15.70,0.00,,
9899,07/15/2024 03:03:50,15.61,0.00,,
9900,07/15/2024 03:08:50,15.57,0.00,,
9901,07/15/2024 03:13:50,15.61,0.00,,
9902,07/15/2024 03:18:50,15.36,0.00,,
9903,07/15/2024 03:23:50,15.31,0.00,,
9904,07/15/2024 03:28:50,15.40,0.00,,
9905,07/15/2024 03:33:50,15.31,0.00,,
9906,07/15/2024 03:38:50,15.31,0.00,,
9907,07/15/2024 03:43:50,15.31,0.00,,
9908,07/15/2024 03:48:50,15.18,0.00,,
9909,07/15/2024 03:53:50,15.06,0.00,,
9910,07/15/2024 03:58:50,14.97,0.19,,
9911,07/15/2024 04:03:50,14.97,0.00,,
9912,07/15/2024 04:08:50,14.93,0.00,,
9913,07/15/2024 04:13:50,14.88,0.00,,
9914,07/15/2024 04:18:50,14.75,0.00,,
9915,07/15/2024 04:23:50,14.71,0.00,,
9916,07/15/2024 04:28:50,14.63,0.19,,
9917,07/15/2024 04:33:50,14.67,0.39,,
9918,07/15/2024 04:38:50,14.58,0.78,,
9919,07/15/2024 04:43:50,14.63,1.96,,
9920,07/15/2024 04:48:50,14.63,3.93,,
9921,07/15/2024 04:53:50,14.63,8.05,,
9922,07/15/2024 04:58:50,14.54,16.57,,
9923,07/15/2024 05:03:50,14.50,32.42,,
9924,07/15/2024 05:08:50,14.45,62.82,,
9925,07/15/2024 05:13:50,14.37,110.60,,
9926,07/15/2024 05:18:50,14.37,174.88,,
9927,07/15/2024 05:23:50,14.33,260.88,,
9928,07/15/2024 05:28:50,14.20,376.48,,
9929,07/15/2024 05:33:50,14.20,514.72,,
9930,07/15/2024 05:38:50,14.11,677.44,,
9931,07/15/2024 05:43:50,14.20,854.08,,
9932,07/15/2024 05:48:50,14.24,1051.52,,
9933,07/15/2024 05:53:50,14.24,1251.20,,
9934,07/15/2024 05:58:50,14.24,1466.24,,
9935,07/15/2024 06:03:50,14.24,1680.00,,
9936,07/15/2024 06:08:50,14.33,1886.08,,
9937,07/15/2024 06:13:50,14.28,2078.08,,
9938,07/15/2024 06:18:50,14.45,2257.28,,
9939,07/15/2024 06:23:50,14.50,2436.48,,
9940,07/15/2024 06:28:50,14.54,2610.56,,
9941,07/15/2024 06:33:50,14.63,2775.04,,
9942,07/15/2024 06:38:50,14.75,2958.08,,
9943,07/15/2024 06:43:50,14.93,3143.68,,
9944,07/15/2024 06:48:50,15.10,3404.80,,
9945,07/15/2024 06:53:50,15.40,3712.00,,
9946,07/15/2024 06:58:50,15.87,4637.44,,
9947,07/15/2024 07:03:50,17.29,8360.96,,
9948,07/15/2024 07:08:50,18.66,9216.00,,
9949,07/15/2024 07:13:50,19.69,9487.36,,
9950,07/15/2024 07:18:50,20.42,10222.08,,
9951,07/15/2024 07:23:50,21.45,11898.88,,
9952,07/15/2024 07:28:50,22.48,13107.20,,
9953,07/15/2024 07:33:50,23.51,14453.76,,
9954,07/15/2024 07:38:50,24.36,15436.80,,
9955,07/15/2024 07:43:50,25.05,16384.00,,
9956,07/15/2024 07:48:50,26.12,18145.28,,
9957,07/15/2024 07:53:50,27.71,19517.44,,
9958,07/15/2024 07:58:50,28.78,20561.92,,
9959,07/15/2024 08:03:50,29.68,22005.76,,
9960,07/15/2024 08:08:50,30.37,23848.96,,
9961,07/15/2024 08:13:50,31.23,25139.20,,
9962,07/15/2024 08:18:50,32.09,26828.80,,
9963,07/15/2024 08:23:50,33.25,27914.24,,
9964,07/15/2024 08:28:50,33.80,29685.76,,
9965,07/15/2024 08:33:50,34.15,30740.48,,
9966,07/15/2024 08:38:50,34.62,31989.76,,
9967,07/15/2024 08:43:50,35.52,33413.12,,
9968,07/15/2024 08:48:50,36.81,34826.24,,
9969,07/15/2024 08:53:50,37.79,35450.88,,
9970,07/15/2024 08:58:50,37.75,36003.84,,
9971,07/15/2024 09:03:50,37.32,37416.96,,
9972,07/15/2024 09:08:50,36.81,37447.68,,
9973,07/15/2024 09:13:50,37.88,40529.92,,
9974,07/15/2024 09:18:50,39.04,40212.48,,
9975,07/15/2024 09:23:50,38.99,41594.88,,
9976,07/15/2024 09:28:50,39.68,43315.20,,
9977,07/15/2024 09:33:50,40.41,45035.52,,
9978,07/15/2024 09:38:50,40.50,45977.60,,
9979,07/15/2024 09:43:50,41.48,46366.72,,
9980,07/15/2024 09:48:50,41.14,47841.28,,
9981,07/15/2024 09:53:50,42.34,48803.84,,
9982,07/15/2024 09:58:50,42.98,50954.24,,
9983,07/15/2024 10:03:50,44.36,49930.24,,
9984,07/15/2024 10:08:50,44.91,50462.72,,
9985,07/15/2024 10:13:50,44.27,53207.04,,
9986,07/15/2024 10:18:50,44.23,53616.64,,
9987,07/15/2024 10:23:50,44.36,54968.32,,
9988,07/15/2024 10:28:50,44.91,61337.60,,
9989,07/15/2024 10:33:50,44.83,58675.20,,
9990,07/15/2024 10:38:50,44.10,60723.20,,
9991,07/15/2024 10:43:50,44.53,53329.92,,
9992,07/15/2024 10:48:50,45.09,54927.36,,
9993,07/15/2024 10:53:50,45.00,62545.92,,
9994,07/15/2024 10:58:50,42.85,55377.92,,
9995,07/15/2024 11:03:50,43.93,60026.88,,
9996,07/15/2024 11:08:50,44.01,60579.84,,
9997,07/15/2024 11:13:50,45.56,61112.32,,
9998,07/15/2024 11:18:50,46.50,61214.72,,
9999,07/15/2024 11:23:50,46.72,62320.64,,
10000,07/15/2024 11:28:50,46.24,63221.76,,
10001,07/15/2024 11:33:50,45.77,63569.92,,
10002,07/15/2024 11:38:50,46.29,64245.76,,
10003,07/15/2024 11:43:50,47.40,63631.36,,
10004,07/15/2024 11:48:50,48.90,63549.44,,
10005,07/15/2024 11:53:50,49.76,62914.56,,
10006,07/15/2024 11:58:50,49.33,54190.08,,
10007,07/15/2024 12:03:50,45.94,28999.68,,
10008,07/15/2024 12:08:50,42.98,26388.48,,
10009,07/15/2024 12:13:50,40.75,27586.56,,
10010,07/15/2024 12:18:50,40.71,40417.28,,
10011,07/15/2024 12:23:50,42.85,61665.28,,
10012,07/15/2024 12:28:50,44.74,63447.04,,
10013,07/15/2024 12:33:50,46.59,64532.48,,
10014,07/15/2024 12:38:50,47.57,63774.72,,
10015,07/15/2024 12:43:50,48.39,65064.96,,
10016,07/15/2024 12:48:50,49.33,64634.88,,
10017,07/15/2024 12:53:50,49.98,64409.60,,
10018,07/15/2024 12:58:50,50.15,66068.48,,
10019,07/15/2024 13:03:50,49.55,67051.52,,
10020,07/15/2024 13:08:50,49.03,67112.96,,
10021,07/15/2024 13:13:50,48.43,66641.92,,
10022,07/15/2024 13:18:50,48.13,67624.96,,
10023,07/15/2024 13:23:50,47.92,57671.68,,
10024,07/15/2024 13:28:50,45.47,49192.96,,
10025,07/15/2024 13:33:50,43.20,48087.04,,
10026,07/15/2024 13:38:50,37.96,10675.20,,
10027,07/15/2024 13:43:50,33.03,9538.56,,
10028,07/15/2024 13:48:50,30.67,15201.28,,
10029,07/15/2024 13:53:50,29.30,10406.40,,
10030,07/15/2024 13:58:50,28.48,12666.88,,
10031,07/15/2024 14:03:50,27.54,11632.64,,
10032,07/15/2024 14:08:50,26.25,6947.84,,
10033,07/15/2024 14:13:50,25.44,6827.52,,
10034,07/15/2024 14:18:50,24.88,6645.76,,
10035,07/15/2024 14:23:50,24.49,6456.32,,
10036,07/15/2024 14:28:50,24.02,6576.64,,
10037,07/15/2024 14:33:50,23.98,6264.32,,
10038,07/15/2024 14:38:50,23.68,6533.12,,
10039,07/15/2024 14:43:50,23.72,6538.24,,
10040,07/15/2024 14:48:50,23.51,7052.80,,
10041,07/15/2024 14:53:50,24.41,11386.88,,
10042,07/15/2024 14:58:50,29.00,11371.52,,
10043,07/15/2024 15:03:50,26.90,7042.56,,
10044,07/15/2024 15:08:50,25.95,9651.20,,
10045,07/15/2024 15:13:50,25.69,14888.96,,
10046,07/15/2024 15:18:50,26.25,7664.64,,
10047,07/15/2024 15:23:50,25.65,8903.68,,
10048,07/15/2024 15:28:50,30.63,53309.44,,
10049,07/15/2024 15:33:50,36.16,55828.48,,
10050,07/15/2024 15:38:50,39.12,53063.68,,
10051,07/15/2024 15:43:50,40.19,30730.24,,
10052,07/15/2024 15:48:50,37.49,32266.24,,
10053,07/15/2024 15:53:50,37.92,36771.84,,
10054,07/15/2024 15:58:50,38.09,36802.56,,
10055,07/15/2024 16:03:50,38.86,43069.44,,
10056,07/15/2024 16:08:50,36.55,14341.12,,
10057,07/15/2024 16:13:50,33.97,14858.24,,
10058,07/15/2024 16:18:50,30.71,10844.16,,
10059,07/15/2024 16:23:50,28.44,7971.84,,
10060,07/15/2024 16:28:50,26.98,9500.16,,
10061,07/15/2024 16:33:50,26.68,9763.84,,
10062,07/15/2024 16:38:50,25.91,8186.88,,
10063,07/15/2024 16:43:50,26.30,10191.36,,
10064,07/15/2024 16:48:50,25.39,5619.20,,
10065,07/15/2024 16:53:50,24.79,6996.48,,
10066,07/15/2024 16:58:50,24.15,5231.36,,
10067,07/15/2024 17:03:50,23.98,9984.00,,
10068,07/15/2024 17:08:50,24.58,7669.76,,
10069,07/15/2024 17:13:50,24.71,7411.20,,
10070,07/15/2024 17:18:50,23.98,5777.92,,
10071,07/15/2024 17:23:50,23.55,5534.72,,
10072,07/15/2024 17:28:50,23.21,5475.84,,
10073,07/15/2024 17:33:50,23.16,7424.00,,
10074,07/15/2024 17:38:50,23.51,5959.68,,
10075,07/15/2024 17:43:50,23.76,16906.24,,
10076,07/15/2024 17:48:50,25.14,10792.96,,
10077,07/15/2024 17:53:50,24.32,4819.20,,
10078,07/15/2024 17:58:50,23.42,4501.76,,
10079,07/15/2024 18:03:50,22.82,4979.20,,
10080,07/15/2024 18:08:50,22.52,4369.92,,
10081,07/15/2024 18:13:50,22.22,4294.40,,
10082,07/15/2024 18:18:50,22.01,4901.12,,
10083,07/15/2024 18:23:50,22.01,5324.80,,
10084,07/15/2024 18:28:50,22.48,6264.32,,
10085,07/15/2024 18:33:50,22.61,9305.60,,
10086,07/15/2024 18:38:50,23.72,15964.16,,
10087,07/15/2024 18:43:50,25.82,18734.08,,
10088,07/15/2024 18:48:50,25.09,4596.48,,
10089,07/15/2024 18:53:50,23.42,3498.24,,
10090,07/15/2024 18:58:50,22.26,3420.16,,
10091,07/15/2024 19:03:50,21.49,3342.08,,
10092,07/15/2024 19:08:50,20.93,3275.52,,
10093,07/15/2024 19:13:50,20.42,3225.60,,
10094,07/15/2024 19:18:50,20.12,3174.40,,
10095,07/15/2024 19:23:50,19.86,3109.12,,
10096,07/15/2024 19:28:50,19.60,3027.20,,
10097,07/15/2024 19:33:50,19.43,2956.80,,
10098,07/15/2024 19:38:50,19.30,2874.88,,
10099,07/15/2024 19:43:50,19.13,2791.68,,
10100,07/15/2024 19:48:50,19.05,2698.24,,
10101,07/15/2024 19:53:50,18.96,2604.80,,
10102,07/15/2024 19:58:50,18.79,2494.72,,
10103,07/15/2024 20:03:50,18.74,2379.52,,
10104,07/15/2024 20:08:50,18.57,2243.20,,
10105,07/15/2024 20:13:50,18.70,2104.32,,
10106,07/15/2024 20:18:50,18.57,1950.72,,
10107,07/15/2024 20:23:50,18.57,1796.48,,
10108,07/15/2024 20:28:50,18.32,1631.36,,
10109,07/15/2024 20:33:50,18.10,1458.56,,
10110,07/15/2024 20:38:50,17.97,1284.16,,
10111,07/15/2024 20:43:50,17.76,1108.16,,
10112,07/15/2024 20:48:50,17.63,928.00,,
10113,07/15/2024 20:53:50,17.33,755.20,,
10114,07/15/2024 20:58:50,17.20,593.76,,
10115,07/15/2024 21:03:50,17.07,446.72,,
10116,07/15/2024 21:08:50,16.90,318.72,,
10117,07/15/2024 21:13:50,16.86,217.28,,
10118,07/15/2024 21:18:50,17.03,136.76,,
10119,07/15/2024 21:23:50,17.07,78.20,,
10120,07/15/2024 21:28:50,17.29,41.46,,
10121,07/15/2024 21:33:50,17.24,20.50,,
10122,07/15/2024 21:38:50,17.29,10.61,,
10123,07/15/2024 21:43:50,17.29,4.71,,
10124,07/15/2024 21:48:50,16.99,2.16,,
10125,07/15/2024 21:53:50,16.81,0.98,,
10126,07/15/2024 21:58:50,16.69,0.19,,
10127,07/15/2024 22:03:50,16.56,0.00,,
10128,07/15/2024 22:08:50,16.34,0.00,,
10129,07/15/2024 22:13:50,16.17,0.00,,
10130,07/15/2024 22:18:50,16.13,0.00,,
10131,07/15/2024 22:23:50,16.04,0.00,,
10132,07/15/2024 22:28:50,15.91,0.00,,
10133,07/15/2024 22:33:50,15.87,0.00,,
10134,07/15/2024 22:38:50,15.78,0.00,,
10135,07/15/2024 22:43:50,15.70,0.00,,
10136,07/15/2024 22:48:50,15.74,0.00,,
10137,07/15/2024 22:53:50,15.78,0.00,,
10138,07/15/2024 22:58:50,15.78,0.00,,
10139,07/15/2024 23:03:50,15.83,0.00,,
10140,07/15/2024 23:08:50,15.83,0.00,,
10141,07/15/2024 23:13:50,15.74,0.00,,
10142,07/15/2024 23:18:50,15.74,0.00,,
10143,07/15/2024 23:23:50,15.70,0.00,,
10144,07/15/2024 23:28:50,15.61,0.00,,
10145,07/15/2024 23:33:50,15.70,0.19,,
10146,07/15/2024 23:38:50,15.70,0.00,,
10147,07/15/2024 23:43:50,15.74,0.00,,
10148,07/15/2024 23:48:50,15.87,0.00,,
10149,07/15/2024 23:53:50,16.04,0.00,,
10150,07/15/2024 23:58:50,16.00,0.00,,
10151,07/16/2024 00:03:50,16.04,0.00,,
10152,07/16/2024 00:08:50,16.04,0.00,,
10153,07/16/2024 00:13:50,15.96,0.00,,
10154,07/16/2024 00:18:50,15.83,0.00,,
10155,07/16/2024 00:23:50,15.96,0.00,,
10156,07/16/2024 00:28:50,15.91,0.00,,
10157,07/16/2024 00:33:50,15.96,0.00,,
10158,07/16/2024 00:38:50,15.96,0.00,,
10159,07/16/2024 00:43:50,15.87,0.00,,
10160,07/16/2024 00:48:50,15.66,0.00,,
10161,07/16/2024 00:53:50,15.48,0.00,,
10162,07/16/2024 00:58:50,15.40,0.00,,
10163,07/16/2024 01:03:50,15.31,0.00,,
10164,07/16/2024 01:08:50,15.27,0.00,,
10165,07/16/2024 01:13:50,15.10,0.00,,
10166,07/16/2024 01:18:50,14.97,0.00,,
10167,07/16/2024 01:23:50,14.93,0.00,,
10168,07/16/2024 01:28:50,14.80,0.00,,
10169,07/16/2024 01:33:50,14.75,0.00,,
10170,07/16/2024 01:38:50,14.71,0.00,,
10171,07/16/2024 01:43:50,14.67,0.00,,
10172,07/16/2024 01:48:50,14.58,0.00,,
10173,07/16/2024 01:53:50,14.54,0.00,,
10174,07/16/2024 01:58:50,14.54,0.00,,
10175,07/16/2024 02:03:50,14.50,0.00,,
10176,07/16/2024 02:08:50,14.50,0.00,,
10177,07/16/2024 02:13:50,14.37,0.00,,
10178,07/16/2024 02:18:50,14.33,0.00,,
10179,07/16/2024 02:23:50,14.28,0.00,,
10180,07/16/2024 02:28:50,14.24,0.00,,
10181,07/16/2024 02:33:50,14.24,0.00,,
10182,07/16/2024 02:38:50,14.15,0.00,,
10183,07/16/2024 02:43:50,14.24,0.00,,
10184,07/16/2024 02:48:50,14.15,0.00,,
10185,07/16/2024 02:53:50,14.24,0.00,,
10186,07/16/2024 02:58:50,14.20,0.00,,
10187,07/16/2024 03:03:50,14.24,0.00,,
10188,07/16/2024 03:08:50,14.24,0.00,,
10189,07/16/2024 03:13:50,14.20,0.00,,
10190,07/16/2024 03:18:50,14.33,0.00,,
10191,07/16/2024 03:23:50,14.28,0.00,,
10192,07/16/2024 03:28:50,14.28,0.19,,
10193,07/16/2024 03:33:50,14.28,0.00,,
10194,07/16/2024 03:38:50,14.37,0.00,,
10195,07/16/2024 03:43:50,14.28,0.00,,
10196,07/16/2024 03:48:50,14.28,0.00,,
10197,07/16/2024 03:53:50,14.24,0.00,,
10198,07/16/2024 03:58:50,14.28,0.00,,
10199,07/16/2024 04:03:50,14.37,0.00,,
10200,07/16/2024 04:08:50,14.37,0.00,,
10201,07/16/2024 04:13:50,14.33,0.00,,
10202,07/16/2024 04:18:50,14.28,0.00,,
10203,07/16/2024 04:23:50,14.33,0.00,,
10204,07/16/2024 04:28:50,14.33,0.00,,
10205,07/16/2024 04:33:50,14.37,0.19,,
10206,07/16/2024 04:38:50,14.28,0.58,,
10207,07/16/2024 04:43:50,14.33,1.37,,
10208,07/16/2024 04:48:50,14.33,3.14,,
10209,07/16/2024 04:53:50,14.24,6.48,,
10210,07/16/2024 04:58:50,14.28,13.41,,
10211,07/16/2024 05:03:50,14.24,28.00,,
10212,07/16/2024 05:08:50,14.24,51.76,,
10213,07/16/2024 05:13:50,14.24,93.24,,
10214,07/16/2024 05:18:50,14.15,149.40,,
10215,07/16/2024 05:23:50,14.15,230.08,,
10216,07/16/2024 05:28:50,14.15,329.44,,
10217,07/16/2024 05:33:50,14.20,446.40,,
10218,07/16/2024 05:38:50,14.28,581.60,,
10219,07/16/2024 05:43:50,14.33,737.92,,
10220,07/16/2024 05:48:50,14.45,913.28,,
10221,07/16/2024 05:53:50,14.50,1093.12,,
10222,07/16/2024 05:58:50,14.58,1282.56,,
10223,07/16/2024 06:03:50,14.75,1465.60,,
10224,07/16/2024 06:08:50,14.88,1644.16,,
10225,07/16/2024 06:13:50,15.01,1810.56,,
10226,07/16/2024 06:18:50,15.06,1969.28,,
10227,07/16/2024 06:23:50,15.18,2124.80,,
10228,07/16/2024 06:28:50,15.31,2279.04,,
10229,07/16/2024 06:33:50,15.36,2426.88,,
10230,07/16/2024 06:38:50,15.53,2585.60,,
10231,07/16/2024 06:43:50,15.74,2740.48,,
10232,07/16/2024 06:48:50,15.96,2986.24,,
10233,07/16/2024 06:53:50,16.17,3130.88,,
10234,07/16/2024 06:58:50,16.64,4307.20,,
10235,07/16/2024 07:03:50,18.06,8161.28,,
10236,07/16/2024 07:08:50,19.69,10380.80,,
10237,07/16/2024 07:13:50,21.28,11253.76,,
10238,07/16/2024 07:18:50,22.86,12139.52,,
10239,07/16/2024 07:23:50,24.19,13056.00,,
10240,07/16/2024 07:28:50,25.48,14018.56,,
10241,07/16/2024 07:33:50,26.68,14894.08,,
10242,07/16/2024 07:38:50,27.67,15728.64,,
10243,07/16/2024 07:43:50,28.61,16348.16,,
10244,07/16/2024 07:48:50,29.34,17367.04,,
10245,07/16/2024 07:53:50,30.28,18129.92,,
10246,07/16/2024 07:58:50,31.19,18734.08,,
10247,07/16/2024 08:03:50,32.00,19522.56,,
10248,07/16/2024 08:08:50,32.34,19962.88,,
10249,07/16/2024 08:13:50,33.16,20003.84,,
10250,07/16/2024 08:18:50,33.97,21401.60,,
10251,07/16/2024 08:23:50,34.88,22855.68,,
10252,07/16/2024 08:28:50,35.90,23797.76,,
