#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Started,Host Connected,Low Power Warning,Button Down,Safe Shut down Low Battery,Stopped,End of File
14817,06-18-2024 11:40:02,18.41,63.11,11.28,,,,,,,
14818,06-18-2024 11:50:02,17.69,67.25,11.56,,,,,,,
14819,06-18-2024 12:00:02,17.25,66.95,11.08,,,,,,,
14820,06-18-2024 12:10:02,16.93,70.55,11.56,,,,,,,
14821,06-18-2024 12:20:02,16.63,72.25,11.63,,,,,,,
14822,06-18-2024 12:30:02,16.85,74.39,12.28,,,,,,,
14823,06-18-2024 12:40:02,17.48,70.51,12.08,,,,,,,
14824,06-18-2024 12:50:02,17.32,70.66,11.95,,,,,,,
14825,06-18-2024 13:00:02,17.33,70.85,12.01,,,,,,,
14826,06-18-2024 13:10:02,19.57,70.03,13.98,,,,,,,
14827,06-18-2024 13:20:02,20.94,61.26,13.22,,,,,,,
14828,06-18-2024 13:30:02,21.04,60.94,13.23,,,,,,,
14829,06-18-2024 13:40:02,21.77,59.02,13.43,,,,,,,
14830,06-18-2024 13:50:02,22.02,55.15,12.62,,,,,,,
14831,06-18-2024 14:00:02,21.98,59.41,13.73,,,,,,,
14832,06-18-2024 14:10:02,22.07,58.61,13.60,,,,,,,
14833,06-18-2024 14:20:02,21.02,60.35,13.06,,,,,,,
14834,06-18-2024 14:30:02,19.59,62.95,12.36,,,,,,,
14835,06-18-2024 14:40:02,19.69,64.07,12.73,,,,,,,
14836,06-18-2024 14:50:02,19.95,61.75,12.40,,,,,,,
14837,06-18-2024 15:00:02,19.99,62.16,12.55,,,,,,,
14838,06-18-2024 15:10:02,20.40,63.11,13.16,,,,,,,
14839,06-18-2024 15:20:02,21.03,61.85,13.45,,,,,,,
14840,06-18-2024 15:30:02,21.29,60.17,13.27,,,,,,,
14841,06-18-2024 15:40:02,21.15,55.63,11.94,,,,,,,
14842,06-18-2024 15:50:02,21.37,56.97,12.52,,,,,,,
14843,06-18-2024 16:00:02,21.13,53.73,11.40,,,,,,,
14844,06-18-2024 16:10:02,20.74,53.15,10.88,,,,,,,
14845,06-18-2024 16:20:02,19.92,55.63,10.81,,,,,,,
14846,06-18-2024 16:30:02,19.77,58.10,11.32,,,,,,,
14847,06-18-2024 16:40:02,19.42,56.32,10.52,,,,,,,
14848,06-18-2024 16:50:02,19.52,52.02,9.42,,,,,,,
14849,06-18-2024 17:00:02,19.66,56.79,10.86,,,,,,,
14850,06-18-2024 17:10:02,19.27,54.82,9.97,,,,,,,
14851,06-18-2024 17:20:02,18.57,56.45,9.76,,,,,,,
14852,06-18-2024 17:30:02,18.61,61.06,10.97,,,,,,,
14853,06-18-2024 17:40:02,18.40,58.49,10.13,,,,,,,
14854,06-18-2024 17:50:02,19.03,58.30,10.68,,,,,,,
14855,06-18-2024 18:00:02,18.79,55.60,9.74,,,,,,,
14856,06-18-2024 18:10:02,18.27,62.48,11.00,,,,,,,
14857,06-18-2024 18:20:02,17.76,59.63,9.82,,,,,,,
14858,06-18-2024 18:30:02,17.46,63.59,10.50,,,,,,,
14859,06-18-2024 18:40:02,17.31,63.59,10.35,,,,,,,
14860,06-18-2024 18:50:02,17.10,65.48,10.60,,,,,,,
14861,06-18-2024 19:00:02,16.86,65.06,10.27,,,,,,,
14862,06-18-2024 19:10:02,16.65,66.04,10.30,,,,,,,
14863,06-18-2024 19:20:02,16.33,67.70,10.36,,,,,,,
14864,06-18-2024 19:30:02,16.01,67.94,10.11,,,,,,,
14865,06-18-2024 19:40:02,15.67,68.43,9.89,,,,,,,
14866,06-18-2024 19:50:02,15.59,68.02,9.73,,,,,,,
14867,06-18-2024 20:00:02,15.29,71.31,10.15,,,,,,,
14868,06-18-2024 20:10:02,15.22,71.74,10.16,,,,,,,
14869,06-18-2024 20:20:02,15.10,70.87,9.87,,,,,,,
14870,06-18-2024 20:30:02,14.86,72.00,9.88,,,,,,,
14871,06-18-2024 20:40:02,14.78,74.48,10.30,,,,,,,
14872,06-18-2024 20:50:02,14.60,75.51,10.34,,,,,,,
14873,06-18-2024 21:00:02,14.32,76.35,10.23,,,,,,,
14874,06-18-2024 21:10:02,14.13,77.40,10.25,,,,,,,
14875,06-18-2024 21:20:02,13.82,78.77,10.21,,,,,,,
14876,06-18-2024 21:30:02,13.54,80.00,10.17,,,,,,,
14877,06-18-2024 21:40:02,13.34,79.90,9.96,,,,,,,
14878,06-18-2024 21:50:02,13.08,80.36,9.79,,,,,,,
14879,06-18-2024 22:00:02,12.95,79.13,9.44,,,,,,,
14880,06-18-2024 22:10:02,12.78,79.42,9.32,,,,,,,
14881,06-18-2024 22:20:02,12.60,79.95,9.25,,,,,,,
14882,06-18-2024 22:30:02,12.47,80.88,9.29,,,,,,,
14883,06-18-2024 22:40:02,12.41,81.24,9.29,,,,,,,
14884,06-18-2024 22:50:02,12.31,80.60,9.08,,,,,,,
14885,06-18-2024 23:00:02,12.26,80.80,9.07,,,,,,,
14886,06-18-2024 23:10:02,12.22,80.31,8.94,,,,,,,
14887,06-18-2024 23:20:02,12.33,79.81,8.96,,,,,,,
14888,06-18-2024 23:30:02,12.22,80.77,9.03,,,,,,,
14889,06-18-2024 23:40:02,12.17,82.70,9.33,,,,,,,
14890,06-18-2024 23:50:02,12.22,81.09,9.09,,,,,,,
14891,06-19-2024 00:00:02,12.10,82.49,9.22,,,,,,,
14892,06-19-2024 00:10:02,11.94,81.85,8.95,,,,,,,
14893,06-19-2024 00:20:02,11.93,82.92,9.14,,,,,,,
14894,06-19-2024 00:30:02,11.85,83.00,9.07,,,,,,,
14895,06-19-2024 00:40:02,11.81,84.01,9.20,,,,,,,
14896,06-19-2024 00:50:02,11.71,84.41,9.18,,,,,,,
14897,06-19-2024 01:00:02,11.69,84.65,9.20,,,,,,,
14898,06-19-2024 01:10:02,11.72,84.77,9.25,,,,,,,
14899,06-19-2024 01:20:02,11.73,84.64,9.24,,,,,,,
14900,06-19-2024 01:30:02,11.64,84.90,9.20,,,,,,,
14901,06-19-2024 01:40:02,11.56,85.03,9.14,,,,,,,
14902,06-19-2024 01:50:02,11.58,85.31,9.21,,,,,,,
14903,06-19-2024 02:00:02,11.51,85.44,9.16,,,,,,,
14904,06-19-2024 02:10:02,11.44,85.66,9.14,,,,,,,
14905,06-19-2024 02:20:02,11.41,85.52,9.08,,,,,,,
14906,06-19-2024 02:30:02,11.40,85.32,9.03,,,,,,,
14907,06-19-2024 02:40:02,11.39,85.44,9.04,,,,,,,
14908,06-19-2024 02:50:02,11.52,85.46,9.17,,,,,,,
14909,06-19-2024 03:00:02,11.53,85.28,9.15,,,,,,,
14910,06-19-2024 03:10:02,11.49,85.71,9.20,,,,,,,
14911,06-19-2024 03:20:02,11.32,86.14,9.10,,,,,,,
14912,06-19-2024 03:30:02,11.20,86.16,8.99,,,,,,,
14913,06-19-2024 03:40:02,11.12,86.80,9.02,,,,,,,
14914,06-19-2024 03:50:02,10.98,87.02,8.92,,,,,,,
14915,06-19-2024 04:00:02,10.95,87.08,8.89,,,,,,,
14916,06-19-2024 04:10:02,10.87,87.66,8.92,,,,,,,
14917,06-19-2024 04:20:02,10.81,87.90,8.90,,,,,,,
14918,06-19-2024 04:30:02,10.94,88.13,9.06,,,,,,,
14919,06-19-2024 04:40:02,10.86,87.67,8.91,,,,,,,
14920,06-19-2024 04:50:02,10.75,88.07,8.87,,,,,,,
14921,06-19-2024 05:00:02,10.64,87.72,8.69,,,,,,,
14922,06-19-2024 05:10:02,10.55,88.39,8.72,,,,,,,
14923,06-19-2024 05:20:02,10.59,88.53,8.79,,,,,,,
14924,06-19-2024 05:30:02,10.50,89.12,8.79,,,,,,,
14925,06-19-2024 05:40:02,10.37,89.09,8.66,,,,,,,
14926,06-19-2024 05:50:02,10.35,89.82,8.76,,,,,,,
14927,06-19-2024 06:00:02,10.41,89.65,8.79,,,,,,,
14928,06-19-2024 06:10:02,10.56,89.99,9.00,,,,,,,
14929,06-19-2024 06:20:02,10.75,89.54,9.12,,,,,,,
14930,06-19-2024 06:30:02,10.99,88.57,9.19,,,,,,,
14931,06-19-2024 06:40:02,11.08,89.18,9.38,,,,,,,
14932,06-19-2024 06:50:02,11.28,89.18,9.58,,,,,,,
14933,06-19-2024 07:00:02,11.64,89.54,10.00,,,,,,,
14934,06-19-2024 07:10:02,12.73,87.83,10.78,,,,,,,
14935,06-19-2024 07:20:02,13.69,85.04,11.24,,,,,,,
14936,06-19-2024 07:30:02,14.63,81.00,11.42,,,,,,,
14937,06-19-2024 07:40:02,15.34,78.94,11.73,,,,,,,
14938,06-19-2024 07:50:02,16.02,76.48,11.90,,,,,,,
14939,06-19-2024 08:00:02,16.74,74.64,12.23,,,,,,,
14940,06-19-2024 08:10:02,17.19,71.68,12.05,,,,,,,
14941,06-19-2024 08:20:02,17.33,71.61,12.17,,,,,,,
14942,06-19-2024 08:30:02,17.68,69.40,12.03,,,,,,,
14943,06-19-2024 08:40:02,17.85,69.67,12.26,,,,,,,
14944,06-19-2024 08:50:02,18.18,69.39,12.50,,,,,,,
14945,06-19-2024 09:00:02,18.43,69.00,12.66,,,,,,,
14946,06-19-2024 09:10:02,18.77,69.17,13.02,,,,,,,
14947,06-19-2024 09:20:02,19.05,68.51,13.14,,,,,,,
14948,06-19-2024 09:30:02,19.65,69.20,13.87,,,,,,,
14949,06-19-2024 09:40:02,20.37,68.13,14.32,,,,,,,
14950,06-19-2024 09:50:02,20.43,66.73,14.05,,,,,,,
14951,06-19-2024 10:00:02,20.41,66.13,13.89,,,,,,,
14952,06-19-2024 10:10:02,20.58,66.97,14.25,,,,,,,
14953,06-19-2024 10:20:02,21.21,64.00,14.15,,,,,,,
14954,06-19-2024 10:30:02,21.61,67.10,15.26,,,,,,,
14955,06-19-2024 10:40:02,21.91,65.11,15.08,,,,,,,
14956,06-19-2024 10:50:02,22.39,64.58,15.41,,,,,,,
14957,06-19-2024 11:00:02,21.79,64.42,14.80,,,,,,,
14958,06-19-2024 11:10:02,21.79,66.85,15.38,,,,,,,
14959,06-19-2024 11:20:02,22.21,67.11,15.84,,,,,,,
14960,06-19-2024 11:30:02,22.56,64.80,15.63,,,,,,,
14961,06-19-2024 11:40:02,22.55,62.79,15.12,,,,,,,
14962,06-19-2024 11:50:02,21.88,64.37,14.87,,,,,,,
14963,06-19-2024 12:00:02,22.28,65.31,15.48,,,,,,,
14964,06-19-2024 12:10:02,23.06,63.38,15.75,,,,,,,
14965,06-19-2024 12:20:02,23.58,62.86,16.11,,,,,,,
14966,06-19-2024 12:30:02,23.77,60.32,15.65,,,,,,,
14967,06-19-2024 12:40:02,23.67,62.05,15.99,,,,,,,
14968,06-19-2024 12:50:02,23.66,60.14,15.49,,,,,,,
14969,06-19-2024 13:00:02,23.49,57.98,14.76,,,,,,,
14970,06-19-2024 13:10:02,24.20,58.78,15.65,,,,,,,
14971,06-19-2024 13:20:02,24.16,57.56,15.28,,,,,,,
14972,06-19-2024 13:30:02,24.29,60.30,16.13,,,,,,,
14973,06-19-2024 13:40:02,24.55,54.76,14.86,,,,,,,
14974,06-19-2024 13:50:02,24.76,57.32,15.78,,,,,,,
14975,06-19-2024 14:00:02,24.42,57.59,15.53,,,,,,,
14976,06-19-2024 14:10:02,24.46,58.28,15.75,,,,,,,
14977,06-19-2024 14:20:02,23.62,57.30,14.71,,,,,,,
14978,06-19-2024 14:30:02,22.97,59.20,14.60,,,,,,,
14979,06-19-2024 14:40:02,22.69,60.56,14.69,,,,,,,
14980,06-19-2024 14:50:02,23.52,61.19,15.63,,,,,,,
14981,06-19-2024 15:00:02,24.25,53.34,14.18,,,,,,,
14982,06-19-2024 15:10:02,24.28,57.16,15.28,,,,,,,
14983,06-19-2024 15:20:02,24.77,56.02,15.43,,,,,,,
14984,06-19-2024 15:30:02,24.15,57.93,15.37,,,,,,,
14985,06-19-2024 15:40:02,24.43,56.77,15.31,,,,,,,
14986,06-19-2024 15:50:02,24.16,56.85,15.09,,,,,,,
14987,06-19-2024 16:00:02,24.72,56.12,15.40,,,,,,,
14988,06-19-2024 16:10:02,24.13,56.84,15.05,,,,,,,
14989,06-19-2024 16:20:02,23.38,54.78,13.78,,,,,,,
14990,06-19-2024 16:30:02,23.06,56.93,14.08,,,,,,,
14991,06-19-2024 16:40:02,22.79,55.80,13.52,,,,,,,
14992,06-19-2024 16:50:02,22.97,57.37,14.11,,,,,,,
14993,06-19-2024 17:00:02,23.22,58.64,14.69,,,,,,,
14994,06-19-2024 17:10:02,22.82,59.19,14.46,,,,,,,
14995,06-19-2024 17:20:02,22.17,52.87,12.12,,,,,,,
14996,06-19-2024 17:30:02,21.95,53.01,11.96,,,,,,,
14997,06-19-2024 17:40:02,21.98,56.48,12.96,,,,,,,
14998,06-19-2024 17:50:02,22.49,58.93,14.08,,,,,,,
14999,06-19-2024 18:00:02,22.33,65.39,15.54,,,,,,,
15000,06-19-2024 18:10:02,21.67,60.78,13.79,,,,,,,
15001,06-19-2024 18:20:02,20.80,59.81,12.73,,,,,,,
15002,06-19-2024 18:30:02,20.22,61.14,12.52,,,,,,,
15003,06-19-2024 18:40:02,19.83,65.82,13.27,,,,,,,
15004,06-19-2024 18:50:02,19.48,67.73,13.38,,,,,,,
15005,06-19-2024 19:00:02,19.11,68.98,13.30,,,,,,,
15006,06-19-2024 19:10:02,18.79,68.72,12.94,,,,,,,
15007,06-19-2024 19:20:02,18.52,66.02,12.07,,,,,,,
15008,06-19-2024 19:30:02,18.38,66.74,12.10,,,,,,,
15009,06-19-2024 19:40:02,18.29,67.57,12.21,,,,,,,
15010,06-19-2024 19:50:02,18.09,67.92,12.09,,,,,,,
15011,06-19-2024 20:00:02,18.00,67.35,11.88,,,,,,,
15012,06-19-2024 20:10:02,17.90,61.47,10.40,,,,,,,
15013,06-19-2024 20:20:02,17.74,58.51,9.51,,,,,,,
15014,06-19-2024 20:30:02,17.55,65.42,11.01,,,,,,,
15015,06-19-2024 20:40:02,17.40,69.30,11.74,,,,,,,
15016,06-19-2024 20:50:02,17.08,73.77,12.38,,,,,,,
15017,06-19-2024 21:00:02,16.89,74.89,12.43,,,,,,,
15018,06-19-2024 21:10:02,16.65,73.61,11.93,,,,,,,
15019,06-19-2024 21:20:02,16.47,74.33,11.91,,,,,,,
15020,06-19-2024 21:30:02,16.08,73.42,11.35,,,,,,,
15021,06-19-2024 21:40:02,15.86,75.13,11.48,,,,,,,
15022,06-19-2024 21:50:02,15.66,79.00,12.04,,,,,,,
15023,06-19-2024 22:00:02,15.47,79.16,11.90,,,,,,,
15024,06-19-2024 22:10:02,15.34,79.44,11.82,,,,,,,
15025,06-19-2024 22:20:02,15.19,80.17,11.82,,,,,,,
15026,06-19-2024 22:30:02,15.04,80.94,11.82,,,,,,,
15027,06-19-2024 22:40:02,14.86,83.48,12.11,,,,,,,
15028,06-19-2024 22:50:02,14.69,84.74,12.16,,,,,,,
15029,06-19-2024 23:00:02,14.65,84.95,12.16,,,,,,,
15030,06-19-2024 23:10:02,14.64,86.21,12.37,,,,,,,
15031,06-19-2024 23:20:02,14.50,85.96,12.19,,,,,,,
15032,06-19-2024 23:30:02,14.37,85.98,12.07,,,,,,,
15033,06-19-2024 23:40:02,14.24,88.08,12.31,,,,,,,
15034,06-19-2024 23:50:02,14.25,87.95,12.30,,,,,,,
15035,06-20-2024 00:00:02,14.23,88.77,12.42,,,,,,,
15036,06-20-2024 00:10:02,14.36,89.25,12.63,,,,,,,
15037,06-20-2024 00:20:02,14.33,88.60,12.48,,,,,,,
15038,06-20-2024 00:30:02,14.43,86.85,12.29,,,,,,,
15039,06-20-2024 00:40:02,14.29,87.43,12.25,,,,,,,
15040,06-20-2024 00:50:02,14.20,87.13,12.10,,,,,,,
15041,06-20-2024 01:00:02,13.93,87.69,11.94,,,,,,,
15042,06-20-2024 01:10:02,13.84,87.64,11.84,,,,,,,
15043,06-20-2024 01:20:02,13.86,88.44,12.00,,,,,,,
15044,06-20-2024 01:30:02,13.86,87.42,11.83,,,,,,,
15045,06-20-2024 01:40:02,13.68,87.07,11.59,,,,,,,
15046,06-20-2024 01:50:02,13.67,86.82,11.53,,,,,,,
15047,06-20-2024 02:00:02,13.51,86.97,11.40,,,,,,,
15048,06-20-2024 02:10:02,13.37,86.22,11.13,,,,,,,
15049,06-20-2024 02:20:02,13.17,84.99,10.72,,,,,,,
15050,06-20-2024 02:30:02,13.01,83.90,10.36,,,,,,,
15051,06-20-2024 02:40:02,12.82,82.69,9.97,,,,,,,
15052,06-20-2024 02:50:02,12.78,81.44,9.70,,,,,,,
15053,06-20-2024 03:00:02,12.67,81.33,9.57,,,,,,,
15054,06-20-2024 03:10:02,12.55,80.96,9.38,,,,,,,
15055,06-20-2024 03:20:02,12.49,80.71,9.28,,,,,,,
15056,06-20-2024 03:30:02,12.34,81.19,9.22,,,,,,,
15057,06-20-2024 03:40:02,12.41,79.48,8.97,,,,,,,
15058,06-20-2024 03:50:02,12.36,81.85,9.36,,,,,,,
15059,06-20-2024 04:00:02,12.75,84.21,10.17,,,,,,,
15060,06-20-2024 04:10:02,13.29,82.99,10.47,,,,,,,
15061,06-20-2024 04:20:02,13.66,82.09,10.68,,,,,,,
15062,06-20-2024 04:30:02,13.75,81.50,10.65,,,,,,,
15063,06-20-2024 04:40:02,13.75,80.13,10.40,,,,,,,
15064,06-20-2024 04:50:02,13.74,79.56,10.28,,,,,,,
15065,06-20-2024 05:00:02,13.86,79.23,10.34,,,,,,,
15066,06-20-2024 05:10:02,13.88,79.34,10.37,,,,,,,
15067,06-20-2024 05:20:02,13.78,78.97,10.21,,,,,,,
15068,06-20-2024 05:30:02,13.71,81.20,10.56,,,,,,,
15069,06-20-2024 05:40:02,13.71,80.45,10.43,,,,,,,
15070,06-20-2024 05:50:02,13.97,80.01,10.59,,,,,,,
15071,06-20-2024 06:00:02,14.06,78.77,10.44,,,,,,,
15072,06-20-2024 06:10:02,14.25,77.02,10.29,,,,,,,
15073,06-20-2024 06:20:02,14.48,77.57,10.62,,,,,,,
15074,06-20-2024 06:30:02,14.55,80.01,11.16,,,,,,,
15075,06-20-2024 06:40:02,14.64,78.97,11.04,,,,,,,
15076,06-20-2024 06:50:02,14.75,77.03,10.78,,,,,,,
15077,06-20-2024 07:00:02,14.94,75.28,10.62,,,,,,,
15078,06-20-2024 07:10:02,15.90,70.43,10.55,,,,,,,
15079,06-20-2024 07:20:02,16.84,70.64,11.49,,,,,,,
15080,06-20-2024 07:30:02,17.75,69.98,12.22,,,,,,,
15081,06-20-2024 07:40:02,18.50,68.97,12.72,,,,,,,
15082,06-20-2024 07:50:02,19.00,67.96,12.97,,,,,,,
15083,06-20-2024 08:00:02,19.44,65.07,12.73,,,,,,,
15084,06-20-2024 08:10:02,19.83,63.54,12.73,,,,,,,
15085,06-20-2024 08:20:02,19.88,62.01,12.41,,,,,,,
15086,06-20-2024 08:30:02,20.06,60.88,12.30,,,,,,,
15087,06-20-2024 08:40:02,20.59,59.48,12.44,,,,,,,
15088,06-20-2024 08:50:02,21.03,59.88,12.95,,,,,,,
15089,06-20-2024 09:00:02,21.64,59.57,13.45,,,,,,,
15090,06-20-2024 09:10:02,21.92,63.35,14.66,,,,,,,
15091,06-20-2024 09:20:02,22.35,64.51,15.35,,,,,,,
15092,06-20-2024 09:30:02,23.00,65.88,16.30,,,,,,,
15093,06-20-2024 09:40:02,23.42,63.92,16.22,,,,,,,
15094,06-20-2024 09:50:02,23.55,64.17,16.41,,,,,,,
15095,06-20-2024 10:00:02,23.87,64.57,16.81,,,,,,,
15096,06-20-2024 10:10:02,24.36,63.56,17.03,,,,,,,
15097,06-20-2024 10:20:02,24.78,61.33,16.86,,,,,,,
15098,06-20-2024 10:30:02,25.02,62.86,17.47,,,,,,,
15099,06-20-2024 10:40:02,25.10,63.45,17.70,,,,,,,
15100,06-20-2024 10:50:02,25.17,63.79,17.85,,,,,,,
15101,06-20-2024 11:00:02,25.52,61.12,17.50,,,,,,,
15102,06-20-2024 11:10:02,25.33,60.65,17.20,,,,,,,
15103,06-20-2024 11:20:02,25.08,62.60,17.47,,,,,,,
15104,06-20-2024 11:30:02,24.91,61.92,17.13,,,,,,,
15105,06-20-2024 11:40:02,25.22,60.79,17.13,,,,,,,
15106,06-20-2024 11:50:02,25.66,60.77,17.54,,,,,,,
15107,06-20-2024 12:00:02,25.52,62.44,17.84,,,,,,,
15108,06-20-2024 12:10:02,26.41,56.71,17.15,,,,,,,
15109,06-20-2024 12:20:02,27.05,56.10,17.57,,,,,,,
15110,06-20-2024 12:30:02,26.58,56.56,17.27,,,,,,,
15111,06-20-2024 12:40:02,26.24,58.46,17.47,,,,,,,
15112,06-20-2024 12:50:02,26.70,55.80,17.16,,,,,,,
15113,06-20-2024 13:00:02,27.30,56.44,17.90,,,,,,,
15114,06-20-2024 13:10:02,27.50,52.17,16.84,,,,,,,
15115,06-20-2024 13:20:02,27.40,52.98,16.99,,,,,,,
15116,06-20-2024 13:30:02,27.60,53.71,17.39,,,,,,,
15117,06-20-2024 13:40:02,26.72,55.26,17.03,,,,,,,
15118,06-20-2024 13:50:02,26.32,55.94,16.84,,,,,,,
15119,06-20-2024 14:00:02,26.16,54.15,16.18,,,,,,,
15120,06-20-2024 14:10:02,25.78,55.87,16.32,,,,,,,
15121,06-20-2024 14:20:02,24.60,58.00,15.81,,,,,,,
15122,06-20-2024 14:30:02,24.38,57.92,15.58,,,,,,,
15123,06-20-2024 14:40:02,24.77,56.51,15.56,,,,,,,
15124,06-20-2024 14:50:02,25.54,56.55,16.29,,,,,,,
15125,06-20-2024 15:00:02,26.43,53.92,16.37,,,,,,,
15126,06-20-2024 15:10:02,27.01,51.04,16.05,,,,,,,
15127,06-20-2024 15:20:02,27.52,51.23,16.57,,,,,,,
15128,06-20-2024 15:30:02,27.83,49.02,16.16,,,,,,,
15129,06-20-2024 15:40:02,27.84,48.55,16.02,,,,,,,
15130,06-20-2024 15:50:02,28.20,50.16,16.87,,,,,,,
15131,06-20-2024 16:00:02,28.28,49.72,16.80,,,,,,,
15132,06-20-2024 16:10:02,26.95,52.39,16.40,,,,,,,
15133,06-20-2024 16:20:02,25.42,51.80,14.81,,,,,,,
15134,06-20-2024 16:30:02,25.18,50.72,14.26,,,,,,,
15135,06-20-2024 16:40:02,25.03,53.69,15.01,,,,,,,
15136,06-20-2024 16:50:02,25.39,47.27,13.37,,,,,,,
15137,06-20-2024 17:00:02,25.35,47.86,13.52,,,,,,,
15138,06-20-2024 17:10:02,24.84,53.24,14.69,,,,,,,
15139,06-20-2024 17:20:02,24.12,55.06,14.55,,,,,,,
15140,06-20-2024 17:30:02,23.73,60.35,15.62,,,,,,,
15141,06-20-2024 17:40:02,23.56,58.88,15.07,,,,,,,
15142,06-20-2024 17:50:02,24.35,56.49,15.17,,,,,,,
15143,06-20-2024 18:00:02,24.21,56.42,15.02,,,,,,,
15144,06-20-2024 18:10:02,23.28,58.02,14.58,,,,,,,
15145,06-20-2024 18:20:02,22.55,60.07,14.44,,,,,,,
15146,06-20-2024 18:30:02,21.93,63.27,14.65,,,,,,,
15147,06-20-2024 18:40:02,21.50,64.00,14.42,,,,,,,
15148,06-20-2024 18:50:02,21.17,59.52,12.99,,,,,,,
15149,06-20-2024 19:00:02,20.86,62.59,13.47,,,,,,,
15150,06-20-2024 19:10:02,20.53,61.13,12.80,,,,,,,
15151,06-20-2024 19:20:02,20.40,59.95,12.38,,,,,,,
15152,06-20-2024 19:30:02,20.28,62.24,12.84,,,,,,,
15153,06-20-2024 19:40:02,20.18,63.74,13.11,,,,,,,
15154,06-20-2024 19:50:02,20.02,63.86,12.99,,,,,,,
15155,06-20-2024 20:00:02,19.84,63.86,12.82,,,,,,,
15156,06-20-2024 20:10:02,19.66,65.41,13.01,,,,,,,
15157,06-20-2024 20:20:02,19.48,64.32,12.59,,,,,,,
15158,06-20-2024 20:30:02,19.36,63.92,12.37,,,,,,,
15159,06-20-2024 20:40:02,19.14,64.87,12.39,,,,,,,
15160,06-20-2024 20:50:02,18.88,65.48,12.29,,,,,,,
15161,06-20-2024 21:00:02,18.63,66.99,12.39,,,,,,,
15162,06-20-2024 21:10:02,18.30,67.93,12.30,,,,,,,
15163,06-20-2024 21:20:02,18.07,68.11,12.11,,,,,,,
15164,06-20-2024 21:30:02,17.83,71.05,12.53,,,,,,,
15165,06-20-2024 21:40:02,17.64,72.33,12.62,,,,,,,
15166,06-20-2024 21:50:02,17.46,74.25,12.84,,,,,,,
15167,06-20-2024 22:00:02,17.30,75.83,13.01,,,,,,,
15168,06-20-2024 22:10:02,17.16,75.99,12.91,,,,,,,
15169,06-20-2024 22:20:02,17.06,75.55,12.73,,,,,,,
15170,06-20-2024 22:30:02,16.89,75.45,12.54,,,,,,,
15171,06-20-2024 22:40:02,16.69,76.38,12.53,,,,,,,
15172,06-20-2024 22:50:02,16.58,75.87,12.32,,,,,,,
15173,06-20-2024 23:00:02,16.34,76.45,12.21,,,,,,,
15174,06-20-2024 23:10:02,16.26,77.23,12.28,,,,,,,
15175,06-20-2024 23:20:02,16.07,76.30,11.92,,,,,,,
15176,06-20-2024 23:30:02,15.93,76.67,11.86,,,,,,,
15177,06-20-2024 23:40:02,15.72,77.68,11.85,,,,,,,
15178,06-20-2024 23:50:02,15.53,77.65,11.66,,,,,,,
15179,06-21-2024 00:00:02,15.44,78.02,11.64,,,,,,,
15180,06-21-2024 00:10:02,15.36,78.64,11.68,,,,,,,
15181,06-21-2024 00:20:02,15.33,79.22,11.77,,,,,,,
15182,06-21-2024 00:30:02,15.32,79.26,11.77,,,,,,,
15183,06-21-2024 00:40:02,15.28,79.22,11.72,,,,,,,
15184,06-21-2024 00:50:02,15.24,80.17,11.86,,,,,,,
15185,06-21-2024 01:00:02,15.09,81.00,11.87,,,,,,,
15186,06-21-2024 01:10:02,15.00,81.65,11.91,,,,,,,
15187,06-21-2024 01:20:02,14.92,82.19,11.92,,,,,,,
15188,06-21-2024 01:30:02,14.85,82.80,11.97,,,,,,,
15189,06-21-2024 01:40:02,14.74,83.11,11.92,,,,,,,
15190,06-21-2024 01:50:02,14.67,82.66,11.77,,,,,,,
15191,06-21-2024 02:00:02,14.54,81.60,11.45,,,,,,,
15192,06-21-2024 02:10:02,14.45,77.21,10.53,,,,,,,
15193,06-21-2024 02:20:02,14.41,76.45,10.34,,,,,,,
15194,06-21-2024 02:30:02,14.21,74.92,9.84,,,,,,,
15195,06-21-2024 02:40:02,14.05,73.12,9.32,,,,,,,
15196,06-21-2024 02:50:02,13.92,74.82,9.54,,,,,,,
15197,06-21-2024 03:00:02,13.95,72.69,9.14,,,,,,,
15198,06-21-2024 03:10:02,13.80,73.34,9.13,,,,,,,
15199,06-21-2024 03:20:02,13.78,71.59,8.75,,,,,,,
15200,06-21-2024 03:30:02,13.71,70.67,8.50,,,,,,,
15201,06-21-2024 03:40:02,13.66,71.66,8.65,,,,,,,
15202,06-21-2024 03:50:02,13.56,73.48,8.93,,,,,,,
15203,06-21-2024 04:00:02,13.31,71.88,8.35,,,,,,,
15204,06-21-2024 04:10:02,13.16,72.13,8.26,,,,,,,
15205,06-21-2024 04:20:02,13.09,73.08,8.39,,,,,,,
15206,06-21-2024 04:30:02,13.00,74.86,8.65,,,,,,,
15207,06-21-2024 04:40:02,12.91,76.84,8.96,,,,,,,
15208,06-21-2024 04:50:02,12.78,75.90,8.65,,,,,,,
15209,06-21-2024 05:00:02,12.60,75.42,8.38,,,,,,,
15210,06-21-2024 05:10:02,12.53,75.92,8.42,,,,,,,
15211,06-21-2024 05:20:02,12.53,77.81,8.78,,,,,,,
15212,06-21-2024 05:30:02,12.61,78.61,9.00,,,,,,,
15213,06-21-2024 05:40:02,12.72,80.27,9.42,,,,,,,
